questionText,option1,option2,option3,option4,option5,correctOptions,correctOptionExplanation,points
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

for (int i = 1; i <= 8; i++) {
    executor.execute(new SleepTask(i));   // each SleepTask sleeps 4 seconds
    PoolState.print(""after submitting task "" + i, executor);
}

Following the previous question (core=3, max=3, queue capacity 5): what happens to task number 9?","It gets a new worker, since maximumPoolSize allows more threads","It is rejected - 3 running + 5 queued = 8 tasks accommodated, and the 9th has nowhere to go since core==max blocks the extra-worker step entirely",It waits indefinitely with no error,It silently overwrites task 8 in the queue,,2,"Total capacity here is corePoolSize (3) + queue capacity (5) = 8. Setting core equal to max is a legitimate way to build a strictly bounded, no-growth pool.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2,                     // corePoolSize
        5,                     // maximumPoolSize
        60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

PoolState.print(""before any submit"", executor);
for (int i = 1; i <= 2; i++) {
    executor.execute(new SleepTask(i));
    PoolState.print(""after submitting task "" + i, executor);
}

A pool is built with corePoolSize=4 but only 1 task is ever submitted to it in the program's whole lifetime. How many worker threads does the pool actually create?","4, because corePoolSize always creates that many threads upfront","1 - a core worker is created lazily, only as tasks actually arrive needing one, not all at once when the executor is built","0, because 1 task is not enough to trigger core creation",It depends on maximumPoolSize,,2,"corePoolSize is a target ceiling for the lazy-creation phase, not a guaranteed headcount from the moment the executor exists. (A separate method, prestartAllCoreThreads(), exists specifically for anyone who wants them created upfront - not used in these experiments.)",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2,                     // corePoolSize
        5,                     // maximumPoolSize
        60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

PoolState.print(""before any submit"", executor);
for (int i = 1; i <= 2; i++) {
    executor.execute(new SleepTask(i));
    PoolState.print(""after submitting task "" + i, executor);
}

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

for (int i = 1; i <= 5; i++) {
    executor.execute(new SleepTask(i));   // each SleepTask sleeps 3 seconds
    PoolState.print(""after submitting task "" + i, executor);
}

Comparing experiment 1 (2 tasks) and experiment 2 (5 tasks) on the identical core=2/max=5/queue=3 pool: why does poolSize end at 2 in BOTH cases, despite very different task counts?",Coincidence - the numbers happen to match,"In experiment 1 there simply isn't enough work to need more than 2 workers. In experiment 2 there IS more work, but the queue absorbs tasks 3-5 before the executor ever needs to create a third worker",Because both experiments use the same SleepTask class,Because ArrayBlockingQueue always limits poolSize to corePoolSize,,2,"Same ending number, completely different reasons - one from insufficient demand, one from the queue doing its job. Reading poolSize alone never tells you which situation you're in; you have to check queued too.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

for (int i = 1; i <= 8; i++) {
    executor.execute(new SleepTask(i));   // each SleepTask sleeps 4 seconds
    PoolState.print(""after submitting task "" + i, executor);
}

core=2, max=5, ArrayBlockingQueue(3). Six tasks are submitted. Predict poolSize and queued once all six have been accepted.","poolSize=5, queued=1","poolSize=2, queued=3, plus 1 extra worker created for the 6th -> poolSize=3, queued=3","poolSize=6, queued=0","poolSize=2, queued=4",,2,"Tasks 1-2 -> core workers. Tasks 3-5 -> fill the queue (now full at 3). Task 6 finds the queue full, so it forces a new worker: poolSize becomes 3, queued stays at 3.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

for (int i = 1; i <= 8; i++) {
    executor.execute(new SleepTask(i));   // each SleepTask sleeps 4 seconds
    PoolState.print(""after submitting task "" + i, executor);
}

Same setup as the previous question. What is poolSize + queued equal to at every single point during that submission sequence, from task 1 through task 6?",Always exactly 6,"It equals however many tasks have been submitted so far MINUS how many have already completed - it is not a fixed number, it just tracks total accepted work not yet finished",Always exactly corePoolSize + queue capacity,Always exactly maximumPoolSize,,2,"poolSize+queued is 'how much accepted work exists right now', which naturally grows as tasks arrive and shrinks as they finish - there's no fixed target for it to equal.",2
"A colleague says: 'maximumPoolSize is basically decoration - the pool almost never actually uses the extra threads.' Based on everything in experiments 1-3, is that a fair generalisation?","Yes, extra workers are essentially never created in practice","No - it depends entirely on whether the queue fills up. With a small or full queue, extra workers get created constantly; the real variable is queue behaviour, which the next several experiments dig into","Yes, because maximumPoolSize only matters for SynchronousQueue","No, extra workers are always created immediately regardless of the queue",,2,"This is exactly the pivot for the rest of the quiz: whether maximumPoolSize 'does anything' is entirely a property of the QUEUE, not of maximumPoolSize itself.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3),
        new ThreadPoolExecutor.AbortPolicy());

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));    // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED -> "" + e.getClass().getSimpleName());
    }
}

Actual output:

    accepted task 1                poolSize=1  active=1  queued=0  completed=0  everScheduled=1
    accepted task 2                poolSize=2  active=2  queued=0  completed=0  everScheduled=2
    ...
    accepted task 8                poolSize=5  active=5  queued=3  completed=0  everScheduled=8
    !!! Task 9 REJECTED -> RejectedExecutionException

core=2, max=5, queue capacity 3, AbortPolicy. What is the total number of tasks this pool can be holding (running + queued) at once, before a 9th is rejected?","5, matching maximumPoolSize",8 - maximumPoolSize (5 running) plus queue capacity (3 waiting),"3, matching the queue capacity only","Unlimited, since AbortPolicy only throws for the queue",,1,"Verified: task 8 was accepted (poolSize=5, queued=3), task 9 threw RejectedExecutionException. Total capacity is always maximumPoolSize + queue capacity for a bounded queue.",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3),
        new ThreadPoolExecutor.AbortPolicy());

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));    // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED -> "" + e.getClass().getSimpleName());
    }
}

Actual output:

    accepted task 1                poolSize=1  active=1  queued=0  completed=0  everScheduled=1
    accepted task 2                poolSize=2  active=2  queued=0  completed=0  everScheduled=2
    ...
    accepted task 8                poolSize=5  active=5  queued=3  completed=0  everScheduled=8
    !!! Task 9 REJECTED -> RejectedExecutionException

Which THREE conditions must ALL be true at once for a task to be rejected?","The task is large, the JVM is low on memory, and the queue is a LinkedBlockingQueue","poolSize has reached maximumPoolSize, the queue is completely full, and another task is submitted anyway","corePoolSize is 0, the queue is empty, and shutdown() has been called",The task throws an exception when run() executes,,2,"Missing any one of the three means the task gets accepted somewhere - a free worker, a free queue slot, or room to grow the pool. Rejection is specifically what happens when none of those exist.",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3),
        new ThreadPoolExecutor.AbortPolicy());

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));    // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED -> "" + e.getClass().getSimpleName());
    }
}

core=2, max=5, queue capacity 3, AbortPolicy. If the queue capacity were changed to 6 instead, how many tasks could the pool accept before rejecting one?","8, unchanged",11 - maximumPoolSize (5) + the new queue capacity (6),"6, matching only the new queue capacity","5, matching only maximumPoolSize",,2,Total capacity always tracks maximumPoolSize + queue capacity for a bounded queue - change either number and the rejection point moves with it.,1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3),
        new ThreadPoolExecutor.AbortPolicy());

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));    // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED -> "" + e.getClass().getSimpleName());
    }
}

Same pool, but AbortPolicy is replaced with nothing specified at all (the default constructor without a RejectedExecutionHandler argument). What actually happens on the 9th task?",Nothing is rejected - a default handler always accepts,The exact same thing as AbortPolicy - it IS the default policy when none is given,The task is silently dropped instead of throwing,A NullPointerException occurs because no policy was set,,2,AbortPolicy isn't just one option among several - it's what you already get if you don't pick anything. Deliberately naming it made the choice visible rather than accidental.,1
"Real code:

public static void print(String label, ThreadPoolExecutor executor) {
    Log.line(String.format(""%-30s poolSize=%d  active=%d  queued=%d  completed=%d  everScheduled=%d"",
            label,
            executor.getPoolSize(),
            executor.getActiveCount(),
            executor.getQueue().size(),
            executor.getCompletedTaskCount(),
            executor.getTaskCount()));
}

Which of these five values only ever goes UP, never down, for the life of the executor? (select all that apply)",poolSize,active,queued,completed,everScheduled,"4,5","completed and everScheduled (getTaskCount()) are running totals since the executor was created. poolSize, active and queued are snapshots of right now and can rise and fall freely as work arrives and finishes.",2
"Real code:

public static void print(String label, ThreadPoolExecutor executor) {
    Log.line(String.format(""%-30s poolSize=%d  active=%d  queued=%d  completed=%d  everScheduled=%d"",
            label,
            executor.getPoolSize(),
            executor.getActiveCount(),
            executor.getQueue().size(),
            executor.getCompletedTaskCount(),
            executor.getTaskCount()));
}

A worker thread exists, has picked up a task, but the task's run() method has a bug and is stuck in an infinite loop doing nothing useful. What do poolSize and active read for that worker?","poolSize counts it, active does not - a stuck task is not 'active'","Both poolSize and active count it - the executor has no way to know the task is stuck, so as far as it can tell that worker is legitimately busy","Neither counts it, since the task never calls a method the executor tracks",poolSize drops to exclude it once it has run for 'too long',,2,"active simply means 'currently running something', with no concept of whether that something is making progress. A hung task looks identical to a genuinely busy one from the executor's point of view - this is exactly why timeouts on individual tasks are a separate concern the pool does not solve for you.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3),
        new ThreadPoolExecutor.AbortPolicy());

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));    // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED -> "" + e.getClass().getSimpleName());
    }
}

core=2, max=5, queue capacity 3. At the moment 5 tasks are running and the queue holds 3 more, what does getActiveCount() read, and is it possible for active to ever be LOWER than poolSize?",active always equals poolSize - they are the same number,"active reads 5 here, matching poolSize. But yes, active can be lower: a worker that exists but currently has no task to run (idle, waiting for the next one) counts in poolSize but not in active",active is always 0 unless a task is submitted this exact instant,active can never be measured while tasks are running,,1,"A pool can have, say, poolSize=5 and active=2 once most of the burst work has finished but the extra workers haven't timed out yet - three threads exist and are idle, not gone and not busy.",2
"A pool reports poolSize=5, active=3, queued=2, completed=40, everScheduled=45. How many tasks does this pool still have left to get through (running plus waiting)?",5,3 + 2 = 5,45 - 40 = 5,"Both B and C are correct, and they agree by definition",,4,active (currently running) + queued (currently waiting) is exactly the same quantity as everScheduled minus completed - two different ways of counting the same unfinished work.,2
Which pair of counters would you check to find out whether an executor is currently under so much pressure that it has been forced past its normal core size?,completed and everScheduled,"poolSize and corePoolSize - if poolSize exceeds corePoolSize, the executor has had to create extra workers, meaning the queue filled up at some point",active and queued added together,There is no way to tell this from the counters,,2,poolSize above corePoolSize is direct evidence the queue was once full enough to force growth - a genuinely useful health signal for a running system.,2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3),
        new ThreadPoolExecutor.AbortPolicy());

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));    // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED -> "" + e.getClass().getSimpleName());
    }
}

Would checking active < poolSize tell you the SAME thing as checking queued > 0? Are they describing the same situation?","Yes, they always mean exactly the same thing","No - active < poolSize means some existing WORKER has nothing to do; queued > 0 means some TASK has nowhere to run yet. A pool can have both, either, or neither at once","No - active < poolSize is impossible, so the question doesn't apply","Yes, because both numbers come from the same underlying field",,2,"Picture a burst that just finished: workers still exist and are momentarily idle (active < poolSize) while the queue is empty (queued = 0). Or the opposite during a growing burst. Two independent signals, not two names for the same thing.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3),
        new ThreadPoolExecutor.AbortPolicy());

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));    // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED -> "" + e.getClass().getSimpleName());
    }
}

You catch a RejectedExecutionException from execute(). What has definitely happened to the task that triggered it?",It ran briefly and then was cancelled,It was never run at all and never entered the queue - execute() failed before the task was accepted anywhere,It is queued and will run once space frees up,It ran on the calling thread instead,,2,"Rejection means the task was refused entry entirely. Whatever work it represented simply did not happen, unless the calling code does something about the exception (retry it, log it, run it another way).",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3),
        new ThreadPoolExecutor.AbortPolicy());

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));    // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED -> "" + e.getClass().getSimpleName());
    }
}

Is it possible for a RejectedExecutionException to be thrown even while poolSize is still below maximumPoolSize?","No, rejection can only happen once poolSize equals maximumPoolSize","Yes - if the QUEUE were unbounded this could never happen, but if using a bounded queue smaller than expected, or if maximumPoolSize was reached and then a worker died and was replaced slower than tasks arrived, timing edge cases are possible. In the straightforward case shown here though: no, rejection strictly requires poolSize == maximumPoolSize AND the queue full","Yes, rejection is random and can happen at any time","Yes, whenever more than corePoolSize tasks exist",,2,"For the executors built in these experiments, rejection is deterministic: pool at max AND queue full AND a new task arrives. All three, together, every time.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5,
        5, TimeUnit.SECONDS,          // keepAliveTime
        new ArrayBlockingQueue<Runnable>(3));

for (int i = 1; i <= 8; i++) {
    executor.execute(new SleepTask(i));   // each sleeps 2 seconds
}
PoolState.print(""right after the burst"", executor);
// ... nothing else submitted for the next 12+ seconds ...

What is keepAliveTime actually measuring?",How long a task is allowed to run before being killed,How long an IDLE non-core worker thread is allowed to sit with nothing to do before it is allowed to terminate,How long the whole executor stays alive before shutting down automatically,How long a task can wait in the queue before being discarded,,1,It has nothing to do with tasks or the queue directly - it is purely about how patient the pool is with a worker that currently has no work.,1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5,
        5, TimeUnit.SECONDS,          // keepAliveTime
        new ArrayBlockingQueue<Runnable>(3));

for (int i = 1; i <= 8; i++) {
    executor.execute(new SleepTask(i));   // each sleeps 2 seconds
}
PoolState.print(""right after the burst"", executor);
// ... nothing else submitted for the next 12+ seconds ...

core=2, max=5, keepAliveTime=5 seconds. A burst of 8 short tasks forces poolSize up to 5. Once all the work is done and nothing new is submitted, what happens to poolSize over the following 20 seconds?","It stays at 5 forever, since threads never terminate once created","It falls back down to 2 - the 3 extra (non-core) workers time out after about 5 idle seconds each, while the 2 core workers stay alive",It falls all the way to 0,"It grows further, since idle time causes more workers to be created",,2,"keepAliveTime by default only applies to threads ABOVE corePoolSize. The 2 core workers are exempt and simply wait for the next task, however long that takes.",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5,
        5, TimeUnit.SECONDS,          // keepAliveTime
        new ArrayBlockingQueue<Runnable>(3));

for (int i = 1; i <= 8; i++) {
    executor.execute(new SleepTask(i));   // each sleeps 2 seconds
}
PoolState.print(""right after the burst"", executor);
// ... nothing else submitted for the next 12+ seconds ...

Why does the pool bother creating those 3 extra workers in experiment 6 at all, if they are just going to time out and disappear 5 seconds later?",It is a bug - they should never have been created,"They were needed to handle a genuine burst of demand. Once the burst passes, keeping unused threads around wastes memory and OS resources, so the pool sheds them back down to its normal size",Java requires exactly 5 workers whenever maximumPoolSize is 5,They are created for load-testing purposes only,,2,"This is the entire point of keepAliveTime: let the pool grow to absorb a spike, then shrink back once the spike passes, rather than either permanently over-provisioning or rejecting the spike outright.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5,
        5, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

executor.allowCoreThreadTimeOut(true);

for (int i = 1; i <= 4; i++) {
    executor.execute(new SleepTask(i));   // each sleeps 1 second
}
// ... nothing else submitted afterwards ...

What does allowCoreThreadTimeOut(true) change about the behaviour just described?",Nothing - core threads always eventually time out regardless,"It removes the exemption core threads normally have: with it enabled, even the original 2 core workers can time out and disappear if idle for longer than keepAliveTime, so the pool can shrink all the way to 0",It makes non-core threads immune to timing out instead,It only affects threads created after the method is called,,2,"Without this call, corePoolSize is a floor the pool never goes below while idle. With it, there is no floor at all - an idle pool can genuinely go empty.",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5,
        5, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

executor.allowCoreThreadTimeOut(true);

for (int i = 1; i <= 4; i++) {
    executor.execute(new SleepTask(i));   // each sleeps 1 second
}
// ... nothing else submitted afterwards ...

Compare experiment 6 (no core timeout) and experiment 7 (allowCoreThreadTimeOut(true)), both with keepAliveTime=5s, after all work is done and 20 idle seconds pass. What is poolSize in each?","Experiment 6: 2, Experiment 7: 2 - identical, since keepAliveTime is the same","Experiment 6: 2 (core workers survive), Experiment 7: 0 (core workers also time out)","Experiment 6: 0, Experiment 7: 2 - the opposite","Both reach 0, since 20 seconds is much longer than keepAliveTime either way",,2,"Same keepAliveTime value, completely different floor, purely because of the one boolean flag. This is the cleanest illustration that 'core thread' describes creation priority, not permanence.",2
"A pool has corePoolSize=0, maximumPoolSize=10, and a bounded queue. Is this a legal, sensible configuration?","No, corePoolSize can never be 0","Yes - it means ALL workers are treated as 'extra' and can time out when idle, so with no work at all the pool can shrink to zero threads, only creating workers as tasks actually arrive","Yes, but the pool will never process any tasks","No, because the queue would then be ignored entirely",,2,"corePoolSize=0 is a legitimate way to build a pool that fully empties out during quiet periods without needing allowCoreThreadTimeOut at all, since there's no core tier to be exempt in the first place.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5,
        5, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

executor.allowCoreThreadTimeOut(true);

for (int i = 1; i <= 4; i++) {
    executor.execute(new SleepTask(i));   // each sleeps 1 second
}
// ... nothing else submitted afterwards ...

The Javadoc for allowCoreThreadTimeOut states it requires keepAliveTime to be greater than zero. Why would a keepAliveTime of 0 combined with this flag not make sense?",Because 0 is not a valid long value,"Because a keepAliveTime of 0 combined with allowing core threads to time out would mean every idle worker - including brand new core ones - could be torn down virtually instantly, defeating the entire purpose of having a pool of reusable threads",Because keepAliveTime of 0 is reserved for SynchronousQueue only,There is no real restriction - the Javadoc is just a suggestion,,2,"A pool that destroys its own workers the instant they go idle isn't really pooling anything - you'd be back to creating a fresh thread per task, which is exactly what a thread pool exists to avoid.",2
