questionText,option1,option2,option3,option4,option5,correctOptions,correctOptionExplanation,points
"Real code:

public class Sleeper implements Runnable {

    @Override
    public void run() {
        try {
            Thread.sleep(3000);
        } catch (InterruptedException e) {
            System.out.println(""error"");
        }
    }
}

// Main
for (int i = 1; i <= 4; i++) {
    Sleeper task = new Sleeper();
    Thread t = new Thread(task);
    t.start();
}

Sleeper sleeps 3000 ms. Roughly how long from the start of the loop until all four threads have finished?",About 12 seconds - four sleeps of 3 seconds each,"About 3 seconds - all four threads sleep at the same time, because a sleeping thread does not need a core","About 3 seconds, but only on a machine with 4 or more cores","Unpredictable, anywhere between 3 and 12 seconds",,2,"Measured: all four finished in just over 3 seconds. Waiting overlaps for free, and it does not depend on core count at all.",2
"Real code:

public class Sleeper implements Runnable {

    @Override
    public void run() {
        try {
            Thread.sleep(3000);
        } catch (InterruptedException e) {
            System.out.println(""error"");
        }
    }
}

// Main
for (int i = 1; i <= 4; i++) {
    Sleeper task = new Sleeper();
    Thread t = new Thread(task);
    t.start();
    t.join();          // note the position
}

The only change is that join() is now INSIDE the loop. Roughly how long does this version take?",Still about 3 seconds,"About 12 seconds. join() inside the loop waits for each thread to finish before starting the next one, so the sleeps run one after another instead of overlapping",About 6 seconds,It deadlocks and never finishes,,2,"Measured: 12016 ms, versus 3002 ms with join() moved after the loop. A join() in the wrong place quietly removes every benefit of using threads at all.",2
"Real code:

public class Sleeper implements Runnable {

    @Override
    public void run() {
        try {
            Thread.sleep(3000);
        } catch (InterruptedException e) {
            System.out.println(""error"");
        }
    }
}

// Main
Thread[] ts = new Thread[4];

for (int i = 0; i < 4; i++) {
    Sleeper task = new Sleeper();
    ts[i] = new Thread(task);
    ts[i].start();
}

for (int i = 0; i < 4; i++) {
    ts[i].join();
}

Two separate loops - start them all, then wait for them all. How long, and why is this the right shape?","12 seconds, the same as joining inside one loop","About 3 seconds. Every thread is started before any waiting begins, so all four sleeps overlap and the second loop just collects them","About 3 seconds, but the count of finished threads will be wrong",It cannot compile - join() must directly follow start(),,2,Measured: 3002 ms. Start-all-then-join-all is the standard pattern precisely because it keeps the overlap while still guaranteeing everything is finished before you continue.,2
"Real code:

public class Sleeper implements Runnable {

    @Override
    public void run() {
        try {
            Thread.sleep(3000);
        } catch (InterruptedException e) {
            System.out.println(""error"");
        }
    }
}

// Main
for (int i = 1; i <= 4; i++) {
    Thread t = new Thread(new Sleeper());
    t.start();
}

System.out.println(""loop done"");

How long after the program starts does loop done get printed?","After about 3 seconds, once the threads have finished","Almost immediately - a few milliseconds. start() returns straight away and does not wait for the task, so main runs on while the threads sleep",After about 12 seconds,"It is never printed, because main is blocked by the threads",,2,"Measured at 3 ms. start() means 'begin this elsewhere and carry on', which is exactly why join() exists for the times you do need to wait.",2
"Real code:

public class MyTask implements Runnable {

    @Override
    public void run() {
        System.out.println(Thread.currentThread().getName() + "" Task running"");
        for (int i = 0; i < 5; i++) {
            System.out.println(Thread.currentThread().getName() + "" "" + i);
        }
        try {
            Thread.sleep(3000);
        } catch (InterruptedException e) {
            throw new RuntimeException(e);
        }
        System.out.println(Thread.currentThread().getName() + "" Task finished"");
    }
}

One thread runs this MyTask. Roughly how long does that thread take, and where does nearly all the time go?","About 3 seconds, almost entirely in Thread.sleep(3000) - the six println calls take a negligible amount of time","About 3 seconds, mostly spent in the for loop","About 15 seconds, because the loop runs 5 times with a sleep each time",A few milliseconds - sleep does not block the thread that calls it,,2,"The sleep is outside the loop, so it happens once. Printing six lines is microseconds against a 3 second wait.",1
"Real code:

public class Counter {

    private int count = 0;

    // critical section
    public synchronized void increment() {
        count++;
        try {
            Thread.sleep(5000);
        } catch (InterruptedException e) {
            System.out.println(""Interrupted"");
        }
    }

    public int getCount() {
        return count;
    }
}

public class CounterRunnable implements Runnable {

    private final Counter counter;

    public CounterRunnable(Counter counter) {
        this.counter = counter;
    }

    public void doWork() {
        for (int i = 1; i <= 1000; i++) {
            counter.increment();
        }
    }

    @Override
    public void run() {
        doWork();
    }
}

// Main - demo 3
Counter c1 = new Counter();

Runnable countRunner = new CounterRunnable(c1);   // both threads share ONE counter
Thread p1 = new Thread(countRunner, ""person1"");
Thread p2 = new Thread(countRunner, ""person 2"");

p1.start();

Thread.sleep(100);
p2.start();

System.out.println(p1.getState());
System.out.println(p2.getState());

p1.join();
p2.join();

System.out.println(c1.getCount());

increment() sleeps 5000 ms and is synchronized. Two threads each call it 1000 times. Roughly how long before the final count is printed?",About 5 seconds - the two threads sleep at the same time,"About 10,000 seconds, roughly 2.8 hours. synchronized allows only one thread inside increment() at a time, so all 2000 sleeps happen one after another instead of overlapping","About 5000 seconds, roughly 1.4 hours, since the two threads share the work",About 100 seconds,,2,"2000 calls times 5 seconds = 10,000 seconds. The lock is what makes the sleeps queue up. This is why the demo can show the states but never actually reaches the final count in a class.",2
"Real code:

public class Counter {

    private int count = 0;

    // critical section
    public synchronized void increment() {
        count++;
        try {
            Thread.sleep(5000);
        } catch (InterruptedException e) {
            System.out.println(""Interrupted"");
        }
    }

    public int getCount() {
        return count;
    }
}

You want the same demo to finish quickly in class while still showing the same three states. Which changes achieve that? (select all that apply)",Reduce Thread.sleep(5000) inside increment() to about 50 ms,Reduce the loop in CounterRunnable from 1000 iterations to about 10,Remove the synchronized keyword,Remove the sleep from increment() entirely,Increase the number of threads from 2 to 20,"1,2","Verified: 50 ms and 10 iterations gives the same TIMED_WAITING, WAITING and BLOCKED readings with a correct final count, in about a second. Removing synchronized breaks the count, and removing the sleep makes BLOCKED far too brief to observe.",2
"Real code:

// Main - demo 1
Runnable r1 = new MyTask();          // MyTask sleeps 3000 ms
Thread t1 = new Thread(r1, ""thread_1"");

t1.start();

Thread.sleep(100);
System.out.println(t1.getState());

// Main - demo 2
Thread t2 = new Thread(r1, ""sleepy_thread"");   // MyTask sleeps 3000 ms

Runnable r2 = new Waiter(t2);
Thread t3 = new Thread(r2, ""waiter"");

t2.start();
t3.start();

Thread.sleep(100);
System.out.println(t3.getState());

Demos 1 and 2 run one after the other, and main sleeps 100 ms in each. Roughly how much time does main itself spend on these two demos?","About 6 seconds, since each MyTask sleeps 3 seconds","About 200 ms. main only waits for its own two 100 ms sleeps - it never joins the worker threads, so it does not wait for their 3 second sleeps",About 3.2 seconds,Almost no time - Thread.sleep in main is ignored,,2,main's timing is driven purely by its own sleeps. The workers are still sleeping in the background when main moves on to demo 3.,2
"Real code:

// Main - demo 1
Runnable r1 = new MyTask();          // MyTask sleeps 3000 ms
Thread t1 = new Thread(r1, ""thread_1"");

t1.start();

Thread.sleep(100);
System.out.println(t1.getState());

MyTask's sleep is changed from 3000 ms to 50 ms, with main's Thread.sleep(100) left alone. What does the printed state become?",Still TIMED_WAITING,TERMINATED - the task's 50 ms sleep is already over by the time main wakes up after 100 ms and reads the state,"NEW, because the thread finished before being observed",BLOCKED,,2,A good trap: the demo only works because main's wait is SHORTER than the task's. Whenever you read another thread's state you are really asking 'where had it got to when I looked'.,2
"Real code:

public class Sleeper implements Runnable {

    @Override
    public void run() {
        try {
            Thread.sleep(3000);
        } catch (InterruptedException e) {
            System.out.println(""error"");
        }
    }
}

Four threads run Sleeper (3 s each) on a machine with just ONE core. How long until all four are done?",About 12 seconds - one core can only run one thread at a time,"Still about 3 seconds. Sleeping needs no core at all, so core count makes no difference to waiting",About 6 seconds,It depends on thread priorities,,2,"The dividing line again: waiting overlaps regardless of hardware. If Sleeper were computing fibonacci instead, one core really would force the work to take four times as long.",2
"Real code:

public class MyTask implements Runnable {

    @Override
    public void run() {
        System.out.println(Thread.currentThread().getName() + "" Task running"");
        for (int i = 0; i < 5; i++) {
            System.out.println(Thread.currentThread().getName() + "" "" + i);
        }
        try {
            Thread.sleep(3000);
        } catch (InterruptedException e) {
            throw new RuntimeException(e);
        }
        System.out.println(Thread.currentThread().getName() + "" Task finished"");
    }
}

// Main
Runnable myTask = new MyTask();
Thread t1 = new Thread(myTask);
t1.setName(""saikiran"");

System.out.println(t1.getName() + "" "" + t1.getState());   // (1)

t1.start();

System.out.println(t1.getName() + "" "" + t1.getState());   // (2)

t1.join();
System.out.println(Thread.currentThread().getState());    // (3)
System.out.println(t1.getName() + "" "" + t1.getState());   // (4)

What state is printed at position (1), before start() has been called?",RUNNABLE,NEW,TIMED_WAITING,TERMINATED,,2,The Thread object exists but the JVM has not been asked for a thread yet. NEW is the only state you can observe before start().,1
"Real code:

public class MyTask implements Runnable {

    @Override
    public void run() {
        System.out.println(Thread.currentThread().getName() + "" Task running"");
        for (int i = 0; i < 5; i++) {
            System.out.println(Thread.currentThread().getName() + "" "" + i);
        }
        try {
            Thread.sleep(3000);
        } catch (InterruptedException e) {
            throw new RuntimeException(e);
        }
        System.out.println(Thread.currentThread().getName() + "" Task finished"");
    }
}

// Main
Runnable myTask = new MyTask();
Thread t1 = new Thread(myTask);
t1.setName(""saikiran"");

System.out.println(t1.getName() + "" "" + t1.getState());   // (1)

t1.start();

System.out.println(t1.getName() + "" "" + t1.getState());   // (2)

t1.join();
System.out.println(Thread.currentThread().getState());    // (3)
System.out.println(t1.getName() + "" "" + t1.getState());   // (4)

What state is printed at position (2), immediately after t1.start()?",NEW,"RUNNABLE - the thread is now eligible to run. It is very unlikely to have reached the sleep yet, since main prints straight after starting it",TERMINATED,BLOCKED,,2,"Reading it a few hundred milliseconds later would instead show TIMED_WAITING, because by then the task has reached its sleep. The state you see depends entirely on when you look.",2
"Real code:

public class MyTask implements Runnable {

    @Override
    public void run() {
        System.out.println(Thread.currentThread().getName() + "" Task running"");
        for (int i = 0; i < 5; i++) {
            System.out.println(Thread.currentThread().getName() + "" "" + i);
        }
        try {
            Thread.sleep(3000);
        } catch (InterruptedException e) {
            throw new RuntimeException(e);
        }
        System.out.println(Thread.currentThread().getName() + "" Task finished"");
    }
}

// Main
Runnable myTask = new MyTask();
Thread t1 = new Thread(myTask);
t1.setName(""saikiran"");

System.out.println(t1.getName() + "" "" + t1.getState());   // (1)

t1.start();

System.out.println(t1.getName() + "" "" + t1.getState());   // (2)

t1.join();
System.out.println(Thread.currentThread().getState());    // (3)
System.out.println(t1.getName() + "" "" + t1.getState());   // (4)

What state is printed at position (4), after t1.join() has returned?",RUNNABLE,TERMINATED - join() only returns once that thread's run() has finished,NEW,WAITING,,2,"This is the reliable one. join() returning is itself the guarantee that the thread is finished, so the state after it can only be TERMINATED.",1
"Real code:

// Main
Runnable myTask = new MyTask();
Thread t1 = new Thread(myTask);
t1.setName(""saikiran"");

System.out.println(t1.getName() + "" "" + t1.getState());   // (1)

t1.start();

System.out.println(t1.getName() + "" "" + t1.getState());   // (2)

t1.join();
System.out.println(Thread.currentThread().getState());    // (3)
System.out.println(t1.getName() + "" "" + t1.getState());   // (4)

Position (3) prints Thread.currentThread().getState(). What can that line ever print, and why?","Any of the six states, depending on timing","RUNNABLE, always. You have to be running in order to execute the line that asks the question, so a thread can never catch itself in any other state","WAITING, because main has just come out of a join()","TERMINATED, because main is about to end",,2,"A genuinely useful thing to notice: getState() is only informative about OTHER threads. Asked about yourself, the answer is fixed.",2
"Real code:

public class MyTask implements Runnable {

    @Override
    public void run() {
        try {
            Thread.sleep(3000);
        } catch (InterruptedException e) {
            System.out.println(""error..."");
        }
    }
}

// Main - demo 1
Runnable r1 = new MyTask();          // MyTask sleeps 3000 ms
Thread t1 = new Thread(r1, ""thread_1"");

t1.start();

Thread.sleep(100);
System.out.println(t1.getState());

MyTask sleeps 3000 ms and main reads the state after only 100 ms. What is printed?",RUNNABLE,"TIMED_WAITING - the thread is inside Thread.sleep, which is a wait with a time limit",WAITING,BLOCKED,,2,"Verified output: TIMED_WAITING. Anything with a deadline - sleep(ms), join(ms), wait(ms) - lands in TIMED_WAITING rather than WAITING.",1
"Real code:

public class Waiter implements Runnable {

    private Thread threadToWaitFor;

    public Waiter(Thread threadToWaitFor) {
        this.threadToWaitFor = threadToWaitFor;
    }

    @Override
    public void run() {
        try {
            System.out.println(""start waiting "");
            threadToWaitFor.join();
            System.out.println(""enough waiting"");
        } catch (InterruptedException e) {
            System.out.println(""error..."");
        }
    }
}

// Main - demo 2
Thread t2 = new Thread(r1, ""sleepy_thread"");   // MyTask sleeps 3000 ms

Runnable r2 = new Waiter(t2);
Thread t3 = new Thread(r2, ""waiter"");

t2.start();
t3.start();

Thread.sleep(100);
System.out.println(t3.getState());

The Waiter calls threadToWaitFor.join() with no timeout. What state does t3 (the waiter thread) report?",TIMED_WAITING,"WAITING - join() with no argument waits for as long as it takes, so there is no time limit and the state is the untimed one","BLOCKED, because it is waiting for another thread","RUNNABLE, because join() does not change a thread's state",,2,"Verified output: WAITING. This demo exists purely to separate WAITING from TIMED_WAITING - same idea of not running, and the only difference is whether a deadline exists.",2
"Real code:

public class Counter {

    private int count = 0;

    // critical section
    public synchronized void increment() {
        count++;
        try {
            Thread.sleep(5000);
        } catch (InterruptedException e) {
            System.out.println(""Interrupted"");
        }
    }

    public int getCount() {
        return count;
    }
}

// Main - demo 3
Counter c1 = new Counter();

Runnable countRunner = new CounterRunnable(c1);   // both threads share ONE counter
Thread p1 = new Thread(countRunner, ""person1"");
Thread p2 = new Thread(countRunner, ""person 2"");

p1.start();

Thread.sleep(100);
p2.start();

System.out.println(p1.getState());
System.out.println(p2.getState());

p1.join();
p2.join();

System.out.println(c1.getCount());

In demo 3, p1 got into increment() first and is sleeping inside it. What state does p1 report, and why is it not BLOCKED?","BLOCKED, because it is inside a synchronized method","TIMED_WAITING. p1 already HOLDS the lock - it is not waiting for one, it is just sleeping. BLOCKED is only for a thread that wants a lock somebody else is holding","WAITING, because other threads are waiting on it","RUNNABLE, because it owns the lock",,2,Verified output: p1 prints TIMED_WAITING. Being inside a synchronized method says nothing about your state; what matters is whether you are waiting to get IN.,2
"Real code:

public class Counter {

    private int count = 0;

    // critical section
    public synchronized void increment() {
        count++;
        try {
            Thread.sleep(5000);
        } catch (InterruptedException e) {
            System.out.println(""Interrupted"");
        }
    }

    public int getCount() {
        return count;
    }
}

// Main - demo 3
Counter c1 = new Counter();

Runnable countRunner = new CounterRunnable(c1);   // both threads share ONE counter
Thread p1 = new Thread(countRunner, ""person1"");
Thread p2 = new Thread(countRunner, ""person 2"");

p1.start();

Thread.sleep(100);
p2.start();

System.out.println(p1.getState());
System.out.println(p2.getState());

p1.join();
p2.join();

System.out.println(c1.getCount());

p2 starts 100 ms later, calls increment(), and cannot get in because p1 holds the lock. What state does p2 report?","TIMED_WAITING, because increment() contains a sleep","BLOCKED - it is waiting to acquire the lock, which is the one and only meaning of that state","WAITING, because it is waiting for p1","NEW, because it has only just been started",,2,Verified output: p2 prints BLOCKED. Note it never reaches the sleep at all - it is stuck at the door of the method.,2
A thread reports RUNNABLE. What does that actually tell you about whether it is executing on a core at this instant?,It is definitely executing on a core right now,"Nothing definite. Java's RUNNABLE covers both 'running on a core now' and 'ready to run but waiting for a free core' - the operating system knows the difference, Java does not expose it",It is definitely NOT executing yet - RUNNABLE only means ready,It means the thread has been started but run() has not begun,,2,"Worth being precise about, because thread-state diagrams often draw a separate Running box. getState() cannot show you that box.",2
Match each cause to the state it produces. Which pairings are correct? (select all that apply),Thread.sleep(2000) -> TIMED_WAITING,join() with no timeout -> WAITING,waiting to enter a synchronized method another thread is inside -> BLOCKED,created but start() not yet called -> NEW,run() has returned -> RUNNABLE,"1,2,3,4","The last one is wrong: once run() has returned the thread is TERMINATED, and it can never go back to any other state.",2
