questionText,option1,option2,option3,option4,option5,correctOptions,correctOptionExplanation,points
"Does State Pattern, by itself, stop a developer from writing `RejectedState.approve(Document doc){ doc.setState(new PublishedState()); }` -- letting a rejected document skip straight to published?","No -- nothing in the pattern prevents any concrete state from calling setState() with any other state class; which transitions are valid is purely a matter of what each state's methods are written to do, and the compiler has no concept of a valid transition graph","Yes, Java enforces valid state transitions automatically once you use interfaces","Yes, but only if DocumentState is declared as an abstract class instead of an interface",No transitions are possible without a special TransitionValidator class,,1,"The pattern organizes behavior into classes, but it doesn't enforce which transitions are logically valid -- that discipline is entirely up to the developer.",1
CancelledState for an order needs to remember a specific cancellationReason string provided when cancel() was called. What does adding this field change?,"Nothing changes, fields can always be added to state classes for free",This is invalid Java -- state classes implementing an interface cannot have fields,"Once CancelledState holds data specific to one particular cancellation, that instance is no longer safely shareable across multiple different Order contexts or reusable as a single static instance -- each cancelled Order now needs its own fresh CancelledState carrying its own reason",This requires converting CancelledState from a class into an interface,,3,"The moment a state class holds per-instance data, the shared-instance optimization no longer applies -- it now needs a fresh object per use.",1
"In a vending machine, should the number of items currently in stock be a field on VendingMachine (the context) or on SoldOutState?","On SoldOutState, since that's the state most related to stock running out","On VendingMachine -- stock count belongs to the specific machine, not to any one state; every state class needs to be able to read it, and putting it on one particular state class would make it inaccessible or duplicated elsewhere","On every state class equally, duplicated across all of them",Stock count cannot be represented in the State Pattern at all,,2,"Data that belongs to the object overall, and that multiple states need to read, lives on the context, not on any single state.",1
"`class Document { private DocumentState state = new DraftState(); void setState(DocumentState state){ this.state = state; } void submitForReview(){ state.submitForReview(this); } void approve(){ state.approve(this); } void reject(){ state.reject(this); } }`. If a new DraftState were mistakenly written to implement Document instead of DocumentState, what would go wrong?","Nothing, Document and DocumentState are interchangeable in Java",The state field would then hold a reference to itself,This would actually still compile and work correctly,"Compile error the moment Document tries to assign new DraftState() to its state field, since state is declared as type DocumentState and DraftState would no longer implement that interface",,4,The type system enforces that only genuine DocumentState implementations can ever be assigned to the state field.,1
private DocumentState state = new DraftState(); sets the initial state as a field initializer. What's an equally valid alternative?,"Accept the initial DocumentState as a constructor parameter, e.g. public Document(DocumentState initialState) { this.state = initialState; }, letting the caller control what state a new Document starts in","Initial state can only ever be set as a field initializer, there is no other valid way",The initial state must always be null until the first action is called,Java requires the initial state to be set inside a static block,,1,"Constructor injection of the starting state is an equally valid, sometimes more flexible, way to establish the initial condition.",1
"A developer writes `HasCoinState.selectItem(VendingMachine machine){ System.out.println(""Dispensing item""); }` and forgets to call machine.setState(new DispensingState()). What's the practical consequence?",Java throws a compile error since every state method must call setState(),"The machine automatically moves to DispensingState anyway, since the print statement implies it","The machine silently stays in HasCoinState forever after this -- the message prints, but nothing about the tracked state changes, so the next action is still handled as if a coin is just sitting there",This causes a NullPointerException on the next call,,3,"Forgetting the transition call is a real, silent bug class specific to this pattern -- the printed message can mislead you into thinking the transition happened.",1
"`class Game { enum Phase { WAITING, IN_PROGRESS, FINISHED } private Phase phase = Phase.WAITING; void handleEvent(String event){ switch(phase){ case WAITING: if(event.equals(""start"")){ phase = Phase.IN_PROGRESS; } break; case IN_PROGRESS: if(event.equals(""end"")){ phase = Phase.FINISHED; } break; case FINISHED: System.out.println(""Game already finished""); break; } } }`. This squeezes all logic into ONE method instead of three. Does that avoid the core problem State Pattern solves?","Yes, since there's only one method now instead of three, the problem is fully solved","No -- the problem was never really 'too many methods,' it was that state-specific logic is scattered inside conditional branches instead of organized into its own unit; this single switch still mixes every phase's behavior together, and every new phase or event still means editing this one already-large method rather than adding an isolated new class","Yes, because switch statements are always better than if-else chains","No, because this code does not compile",,2,Consolidating into fewer methods doesn't fix the underlying issue -- the logic for every state is still tangled together in one place.,1
"Looking back at the MediaPlayer Main class from earlier -- did it ever reference PlayingState, PausedState, or StoppedState by name anywhere?","Yes, main() had to explicitly construct the correct state class before each call","Yes, main() had to check getStateName() before every call to know which method was safe to call","It's required to reference them, otherwise the code won't compile","No -- Main only ever called pressPlay(), pressPause(), pressStop() on the MediaPlayer object; it never knew or needed to know which concrete state class was active at any point",,4,The client is fully decoupled from concrete state classes -- it only ever talks to the context.,1
"An Order needs to independently track BOTH a payment status (Unpaid/Paid/Refunded) and a shipping status (NotShipped/Shipped/Delivered), which can combine almost any way. Reasonable way to model this?","Give Order two separate state references -- a PaymentState field and a ShippingState field, each with its own interface and concrete classes -- so the two state machines evolve independently instead of cramming every combination into one giant OrderState","This cannot be modeled with State Pattern at all, only with if-else",Use a single OrderState interface with a method for every possible combination of payment and shipping status,Merge payment and shipping into a single field that alternates between the two concerns,,1,"Independent concerns can each get their own orthogonal state machine within the same context, avoiding a combinatorial explosion of combined states.",1
"Every action on VendingMachine should reject a null or negative coin value before anything else, regardless of current state. Where should this check live?",Duplicated inside every concrete state class's insertCoin() method,Inside the VendingState interface as a default method every state must call manually,"Inside VendingMachine's own insertCoin() method, before it delegates to state.insertCoin(this) -- since this check doesn't depend on which state is active, there's nothing to make overridable per-state",Inside a separate CoinValidationState that every machine starts in,,3,"Logic that applies identically to every state belongs directly in the context, not scattered across or hooked into every state class.",1
"A developer adds this in client code: `if (state instanceof CardInsertedState) { System.out.println(""card is in""); }`. What's the problem?","Nothing, this is completely normal usage of the State Pattern","This defeats the point of the pattern -- client code checking concrete state identity with instanceof is back to depending on implementations instead of just calling actions on the context; if this info is genuinely needed, expose it through an explicit method like atm.getStatusMessage() implemented per-state","instanceof cannot be used with interfaces in Java, so this won't compile",This is required because AtmState itself cannot know its own class name,,2,Type-checking concrete state classes from outside reintroduces exactly the coupling the pattern exists to remove.,1
"Anywhere in Elevator, VendingMachine, Atm, or Document (the context classes), is there ever a line like if (currentCondition == SOME_VALUE) to figure out the object's current condition before deciding what to do?","Yes, every context class needs at least one such check inside its constructor","Yes, but only inside the setState() method",Only if the context has more than 3 possible states,"No -- the context never branches on its own condition anywhere; what condition it is in is represented entirely by which object the state field points to, and delegation is how the right behavior gets picked",,4,"The current condition is represented structurally (which object is referenced), not through any conditional check written by the context.",1
"All examples so far pass the context as a parameter to every state method (void pressPlay(MediaPlayer player)). An alternative bakes the context into each state's constructor (new PlayingState(player)), then calls plain no-arg methods. Real trade-off?","Passing the context as a method parameter keeps state objects context-agnostic and safely shareable/stateless -- the same instance can be reused across many different contexts, since it never stores a reference to any particular one; baking the context into the constructor ties that state instance permanently to one specific context, so it can no longer be shared","There is no real difference, both approaches behave identically in every case",The constructor-injection version is always faster at runtime,The method-parameter version cannot call setState() on the context at all,,1,Passing context as a parameter is what preserves the ability to share stateless state instances across multiple contexts.,1
"A developer adds a private field to DispensingState to cache the last dispensed item name: `class DispensingState implements VendingState { private String lastItem; ... }`. If this same instance is being reused across multiple different VendingMachine objects, what risk does this introduce?","No risk, private fields are always safe regardless of how an object is reused",This would cause a compile error since state classes cannot have private fields,"This reintroduces exactly the sharing risk from the earlier stateless-instance discussion -- one VendingMachine's dispensing activity could overwrite lastItem while it's still relevant to another VendingMachine sharing the same DispensingState instance, corrupting both",This makes DispensingState automatically become its own separate class per VendingMachine,,3,A 'stateless' class quietly gaining instance data is exactly what breaks safe sharing across multiple contexts.,1
"An interviewer describes: ""An order object needs to behave differently depending on whatever stage it's currently at in its lifecycle -- what actions are even allowed changes automatically as it moves from one stage to the next, purely as a result of the actions taken on it so far."" Which pattern does this signal, and what's the giveaway phrase?","Strategy -- the phrase ""behave differently"" always signals Strategy Pattern regardless of context","State -- the giveaway is ""what actions are even allowed changes automatically... as a result of the actions taken on it so far,"" meaning the object's own behavior shifts on its own as a consequence of what has already happened to it -- exactly the self-transitioning lifecycle State Pattern is built for","Builder -- because an ""order object"" is being described, and Builder is for constructing objects","Template Method -- because ""lifecycle"" implies a fixed sequence of steps",,2,"The specific signal is self-driven behavioral change over a lifecycle, driven by prior actions -- that phrase is the State Pattern tell.",1
"`interface DiscountStrategy { double apply(double price); } class Cart { private DiscountStrategy discount; void setDiscount(DiscountStrategy d){ this.discount = d; } double checkout(double price){ return discount.apply(price); } }` versus `interface CartState { void checkout(Cart cart); } class EmptyCartState implements CartState { public void checkout(Cart cart){ System.out.println(""Cannot checkout an empty cart""); } } class HasItemsState implements CartState { public void checkout(Cart cart){ System.out.println(""Order placed""); cart.setState(new EmptyCartState()); } }`. Which snippet is Strategy and which is State, and what's the tell?","Both snippets are State Pattern, since both have a setX() method on the context","Both snippets are Strategy Pattern, since both delegate to an injected interface",The first snippet is State (discount changes over time); the second is Strategy (checkout behavior varies),"The first snippet is Strategy -- Cart never calls setDiscount() itself, only an external client would swap the discount. The second is State -- HasItemsState.checkout() calls cart.setState(new EmptyCartState()) itself, transitioning the cart as a direct consequence of handling checkout(), with no external client involved in that decision",,4,The discriminator is exactly who calls the setter -- external client (Strategy) versus the active implementation itself (State).,1
"An Elevator needs emergencyStop() to work identically and immediately regardless of current state -- always forcing it straight to EmergencyState. Is it acceptable for Elevator.emergencyStop() to call this.setState(new EmergencyState()) directly, instead of delegating to state.emergencyStop(this)?","Yes -- when an action's behavior is genuinely identical no matter the current state, there's nothing state-specific to delegate; the context handling it directly is reasonable and mirrors how universal validation logic belongs in the context, not duplicated across every state","No, every single action must always be delegated to the current state with zero exceptions","No, this would require deleting the ElevatorState interface entirely","Yes, but only if EmergencyState is declared as abstract",,1,"When behavior genuinely doesn't vary by state, there is nothing to gain from forcing a delegation through the state interface.",1
"Pulling this whole session together -- sharpest, code-behavior-based way to distinguish State from Strategy?",State Pattern always uses enums; Strategy Pattern always uses interfaces,State Pattern is for payment systems; Strategy Pattern is for booking systems,"In State Pattern, the currently active implementation calls setState(...) on the context itself, as a normal part of handling an action -- the object drives its own transitions. In Strategy Pattern, the currently active implementation never calls anything like setStrategy() on the context -- swapping only ever happens because external client code decided to call it, completely separately from any single method being executed",State Pattern requires exactly 3 concrete classes; Strategy Pattern allows any number,,3,"This is the core, mechanical distinction the whole session was built around: self-triggered transition versus externally-triggered swap.",1
