questionText,option1,option2,option3,option4,option5,correctOptions,correctOptionExplanation,points
"PlayState.getInstance() just does return singleton; with no null check. Why is that safe here, unlike the plain Singleton.java example?","It isn't actually safe, and this is a bug in the code",Java automatically adds a null check to every static getInstance() method,PlayState doesn't need a null check because it implements an interface,"Because singleton is assigned eagerly, right at declaration, it is guaranteed to already be a valid, non-null object by the time the class finishes loading -- long before getInstance() could ever possibly be called, so there is nothing left to check",,4,Eager initialization guarantees the field is populated before any code could possibly call getInstance().,1
`public class MediaPlayer { private IState state = StopState.getInstance(); ... }`. What does this line demonstrate about how MediaPlayer relates to the Singleton pattern?,"MediaPlayer creates its own private StopState object, separate from any other MediaPlayer","MediaPlayer is a client of the StopState singleton -- it retrieves and stores a reference to the one shared StopState object that getInstance() always returns, rather than constructing a fresh StopState of its own; every MediaPlayer that starts out stopped ends up pointing at that exact same StopState instance",This line will not compile since StopState's constructor is private,MediaPlayer must itself implement IState for this line to work,,2,MediaPlayer never constructs its own StopState -- it just asks the Singleton for the one that already exists.,1
"`player.play(); player.stop(); System.out.println(player.getState());`. Since none of IState, PlayState, PauseState, StopState override toString(), what does this actually print?","Something like StopState@1540e19d -- the default Object.toString() implementation: fully-qualified class name, @, and the object's hashcode in hex; no friendly readable label unless toString() is overridden","The literal text ""Stopped""","A NullPointerException, since getState() returns an interface type","The word ""IState"" followed by the method name last called",,1,"Without an overridden toString(), Java falls back to the default class-name-plus-hashcode format.",1
"In Main.java, at two different points, the call sequence happens to leave player in StopState both times, and println(player.getState()) runs at both points. Do the two printed lines show the exact same hashcode?","No, each transition into StopState creates a distinct object with its own hashcode",Only if MediaPlayer itself is also a Singleton,"Yes -- StopState.getInstance() always returns the exact same shared object no matter how many times or from where it is called, so player.getState() at both points references that identical single StopState instance, and the printed hashcode is identical both times","No, hashcodes are randomized on every println call in Java",,3,"Because StopState is a Singleton, every reference to it anywhere in the program is the same object with the same hashcode.",1
"Why does it make sense to implement each IState (PlayState, PauseState, StopState) as its own Singleton, specifically in a State Pattern context?","It does not make sense, State Pattern and Singleton should never be combined",It is required by Java -- any class implementing an interface with no fields must be a Singleton,It makes MediaPlayer itself thread-safe automatically,"Since these state objects are stateless, the exact same object can safely be reused everywhere it is needed; wrapping each one in a Singleton enforces that there is only ever one shared instance by construction, rather than relying on every developer remembering to reuse existing objects instead of writing new PlayState() out of habit",,4,"Singleton turns the 'stateless objects are safely shareable' optimization into a guaranteed rule, not just a convention.",1
"Suppose StopState.play() instead did player.setState(new PlayState()), constructing a fresh PlayState on every transition, instead of calling PlayState.getInstance(). Would the State Pattern still function correctly?","No, this would break the transitions entirely and the code would misbehave","It would still function correctly -- every PlayState object ever created behaves identically, since none hold any data. The only real downside is wastefulness: a brand-new object gets created on every transition into that state, even though reusing the one existing instance would have worked just as well","No, because PlayState's constructor is private and cannot be called with new from StopState","Yes, and it would actually be faster than using the Singleton version",,2,"Correctness would be preserved since PlayState is stateless, but every fresh construction would be pure waste.",1
"Why does PlayState also declare its own constructor private, the same way the standalone Singleton.java example does?","For exactly the same reason as any Singleton -- to guarantee that nothing (not MediaPlayer, not another state class, not any future code) can accidentally construct a second PlayState with new PlayState(); every caller is forced through getInstance(), which always hands back the one existing shared object",Because IState requires all of its implementing classes to have private constructors,It is not actually necessary here and could safely be made public with no consequence,To prevent PlayState from being assigned to a variable of type IState,,1,"The private constructor closes off every possible route to a second PlayState object, same reasoning as any Singleton.",1
"MediaPlayer's field is private IState state = StopState.getInstance();, calling the Singleton directly inside the class. If you wanted to unit-test MediaPlayer with a fake IState instead of the real StopState, how easy is that, compared to how AreaCalculator/ShoppingCart received their dependencies earlier in the course?",Just as easy -- Singleton and constructor injection provide identical testing flexibility,Impossible under any circumstances to test MediaPlayer at all,"Noticeably harder -- MediaPlayer reaches out and grabs StopState.getInstance() itself, hardcoding a dependency directly inside its own field initializer, the same way a class calling new ConcreteClass() internally could not be tested with a fake. Earlier examples receiving dependencies through the constructor (like AreaCalculator receiving List<Shape2D>) could simply be handed a mock instead -- MediaPlayer as written here does not offer that seam","Easier, because Singletons are automatically mockable in Java without any extra work",,3,"Reaching out to a Singleton directly is a hard-coded dependency, the same testing problem as internally constructing a concrete class.",1
"A team decides every class in their application -- OrderService, UserProfile, ShoppingCart -- should be turned into a Singleton ""just to be safe and consistent."" Is this good practice?","Yes, more Singletons always make an application more predictable","Yes, since Singleton is the recommended default for every class unless proven otherwise",It has no real downside either way,"No -- most of these classes genuinely need multiple independent instances (different carts for different users, different orders per purchase); forcing them into a single shared instance turns them into hidden global mutable state that many unrelated parts of the code can silently read and modify. Singleton fits classes that conceptually should only ever have one instance, not arbitrary business objects",,4,Overusing Singleton for objects that genuinely need multiple instances creates hidden global state and hurts maintainability.,1
Java's reflection API lets code call constructor.setAccessible(true) on a private constructor and then invoke it directly. Does this mean even a correctly-written Singleton can technically end up with more than one instance?,"Yes -- reflection can bypass the normal private access check entirely and construct a second object directly, sidestepping getInstance() completely; a private constructor alone is not a 100% unbreakable guarantee against every possible way code could try to create an instance, only against normal, non-reflective instantiation","No, private is absolute and cannot be bypassed by any Java code under any circumstances","No, but only because getInstance() is also marked private","Yes, but only if the Singleton class implements an interface",,1,"Reflection can bypass normal access modifiers, so a private constructor alone is not an absolute guarantee against a second instance.",1
"`public class ConfigManager { private static ConfigManager instance; private String configPath; private ConfigManager(String configPath){ this.configPath = configPath; } public static ConfigManager getInstance(String configPath){ if(instance == null){ instance = new ConfigManager(configPath); } return instance; } }`. getInstance(""prod.properties"") is called first, then later getInstance(""test.properties"") is called somewhere else. What configPath does the second caller actually end up with?","""test.properties"", since that is the value passed on the second call","""prod.properties"" -- the first call already constructed the one instance using ""prod.properties""; the second call sees instance is no longer null and just returns that already-built object, completely ignoring the ""test.properties"" argument","A brand new ConfigManager is created with ""test.properties"" and replaces the old one",This throws an exception since getInstance() cannot be called twice with different arguments,,2,"Once constructed, the lazy Singleton ignores all future arguments passed to getInstance() -- a classic real-world API-design gotcha.",1
"Once Singleton.getInstance() has been called for the first time, does the resulting object typically get garbage collected later while the application is still running and the class is still loaded?","Yes, it gets collected as soon as no local variable references it anymore","Yes, after a fixed timeout period set by the JVM","No -- the object is referenced by the static field instance, and static fields hold a live reference for as long as their class remains loaded; since the class stays loaded for essentially the entire life of a typical running application, the single instance effectively lives for the whole application's lifetime",It depends on whether getInstance() was called from main() or from another method,,3,"A static field keeps the referenced object alive for as long as the class stays loaded, which is normally the whole application run.",1
What's the actual difference in purpose between a Singleton class and a plain class made entirely of static methods with no instance at all?,"There is no meaningful difference, they solve the exact same problem",A static utility class always uses more memory than an equivalent Singleton,"Singleton classes cannot have any methods, only static utility classes can","A static utility class has no real object and no instance state at all, ever -- it is just a namespace for functions. A Singleton is a genuine single object with real instance behavior, and critically, that object can be passed around, stored in variables, and assigned to interface-typed references (like IState) -- something a bag of static methods fundamentally cannot do",,4,"A Singleton is a real object that can be passed around and assigned to interface types, unlike a namespace of static methods.",1
"Could PlayState's behavior instead have been written as a class of pure static methods (no getInstance(), no implementing IState) and still worked correctly inside MediaPlayer's state field?","Yes, static methods and Singleton objects are always interchangeable","No -- MediaPlayer.state is declared as type IState, and only a real object implementing that interface can be assigned to it and be called polymorphically through state.play(this); a class of static methods has no object to assign to that field and cannot implement an interface the way a genuine Singleton instance can","Yes, but only if MediaPlayer's field were changed from IState to String","No, because interfaces in Java cannot have implementing classes at all",,2,The IState-typed field requires an actual object implementing the interface -- static methods cannot fulfill that role.,1
"The class notes show A a1 = A.getInstance(); printing 123, then A a2 = A.getInstance(); printing 123 again. What does this confirm, and which comparison correctly verifies it in code?","It confirms a1 and a2 reference the exact same object; the correct way to verify this is a1 == a2, comparing object identity -- not a1.equals(a2), which by default just falls back to the same identity check anyway unless equals() has been overridden","It confirms a1 and a2 have equal field values but are different objects, verified using .equals()","It confirms getInstance() returns a String literal ""123""",It confirms A has exactly 123 instances in memory,,1,"The == operator is the direct, correct way to confirm two references point to the identical object.",1
"In one sharp sentence -- why are PlayState, PauseState, and StopState implemented as Singletons rather than plain classes instantiated fresh on every transition?",Because IState requires it as part of the Java interface contract,Because MediaPlayer would fail to compile otherwise,"Because these state objects are stateless and behave identically no matter how many times they are constructed, so making each one a Singleton guarantees -- by construction, not by convention -- that only one instance of each ever exists and gets reused everywhere, eliminating both unnecessary object creation and the risk of a developer forgetting to reuse an existing instance",Because Singleton is a mandatory requirement of every State Pattern implementation in every codebase,,3,This ties Singleton and State together: stateless implementations are the ideal candidates for the Singleton guarantee.,1
