questionText,option1,option2,option3,option4,option5,correctOptions,correctOptionExplanation,points
"A legacy OldLogger class only has void writeLog(String msg). Your app's newer code depends on an ILogger interface with void info(String msg), void error(String msg), and void debug(String msg). What's the most faithful adapter design, given OldLogger has no concept of log levels?",OldLoggerAdapter cannot be built since OldLogger doesn't natively support log levels,OldLoggerAdapter should throw UnsupportedOperationException for error() and debug() since OldLogger has no equivalent,"OldLoggerAdapter implements ILogger, wrapping an OldLogger; each of info()/error()/debug() calls oldLogger.writeLog() with the level prefixed into the message string (e.g. ""[ERROR] "" + msg), since that's the closest equivalent behavior the legacy class can support","ILogger should be redesigned to only have writeLog(), matching OldLogger exactly",,3,"When the underlying class lacks a concept the target interface expects, the adapter approximates it as closely as it reasonably can rather than failing outright.",1
java.util.Collections.enumeration(Collection c) in the real JDK returns an Enumeration wrapping a modern Iterator internally — bridging the old Enumeration API to modern Collection-based code. What role does this JDK method play in Adapter-pattern terms?,"It's an example of the Observer pattern, since Enumeration ""observes"" the collection",It's unrelated to Adapter since it's a built-in JDK method rather than a custom class,"It's an example of Singleton, since Collections is a utility class","It's effectively an adapter factory — it returns an object that satisfies the older Enumeration interface while internally delegating to an Iterator, letting legacy code that expects Enumeration work with modern collections",,4,"This is a real, shipped example of Adapter inside the standard library itself — bridging an old API shape to a newer one.",1
"A checkout system calls IInventoryService.reserveStock(String sku, int qty). You're integrating a newly acquired warehouse partner's SDK, which only exposes WarehouseClient.holdItems(Map<String, Integer> items) (bulk-only, no single-item method). Can a valid adapter still be written for the single-item reserveStock() method?","Yes — WarehouseAdapter.reserveStock(sku, qty) can internally build a single-entry Map<String, Integer> containing just that sku/qty pair and pass it to holdItems(), satisfying the target interface even though the underlying method is bulk-oriented","Yes, but only if WarehouseClient is modified to add a single-item method first",No — an adapter can only be written if the underlying method's parameter count exactly matches the target interface's method,No — adapting a single-item call to a bulk-only method is impossible in Java,,1,An adapter can call a bulk method with a single-entry collection to simulate a single-item call — no requirement that signatures line up structurally.,1
"A reporting tool expects data via IReportSource.getRows() returning List<Map<String, String>>. A partner analytics library only exposes AnalyticsClient.fetchXml() returning a raw XML string. Where should the XML-parsing logic live, and why?","Inside AnalyticsClient, requiring you to modify the third-party library's source","Inside the adapter's getRows() implementation — parsing the XML into the expected List<Map<String, String>> shape is exactly the kind of format-translation work an adapter exists to do",It doesn't matter — parsing can happen anywhere in the codebase with identical design quality,"Inside IReportSource itself, since all implementers should share parsing logic",,2,"Format translation belongs inside the adapter, keeping the target interface and the rest of the app free of any knowledge of XML.",1
"If WarehouseAdapter needs to hold a reference to WarehouseClient passed in via its constructor, and WarehouseClient itself has no default no-arg constructor, does this break the adapter pattern?",Yes — every class wrapped by an adapter must have a no-arg constructor by definition,Yes — this would force WarehouseAdapter to extend WarehouseClient instead,No — the adapter just needs to accept whatever's required to construct a working WarehouseClient instance (or receive an already-constructed one) via its own constructor; nothing about Adapter requires the wrapped object to have a no-arg constructor,"No, but only if WarehouseClient is later refactored to add a no-arg constructor",,3,"An adapter's constructor can accept an already-built object, or whatever parameters are needed to build one — no constructor shape is mandated.",1
"Compare Adapter to Decorator, which you've already built with FeeDecorator/RewardDecorator wrapping IPayment. Both wrap an object and implement an interface. What's the actual difference in intent between the two?",Adapter can only wrap one object; Decorator can wrap unlimited objects,There's no real difference — Adapter and Decorator are the same pattern with different class names,Decorator requires an abstract base class; Adapter is not allowed to use one,"Adapter exists to make an incompatible interface usable as-is (translating one interface's shape into another, same underlying behavior) — Decorator exists to add new behavior on top of an object that's already compatible with the target interface",,4,"Adapter bridges an incompatible shape into a compatible one; Decorator adds behavior to something already compatible — different problems, similar wrapping structure.",2
"A NotificationSender interface has void send(String message). You wrap a third-party SMS gateway, TwilioClient.sendSms(String to, String body), inside TwilioAdapter implements NotificationSender. If send(String message) doesn't include a recipient number at all, what real design problem does this expose?","The target interface's method signature is missing information (to) that the underlying SDK actually requires — the adapter can't invent a phone number, so either NotificationSender.send() needs a to parameter, or the adapter needs some other way (e.g. a field set at construction) to know the recipient",The adapter should silently ignore the recipient and just log the message instead,This is not a problem — TwilioClient.sendSms() will use a default recipient automatically,TwilioAdapter should extend TwilioClient to inherit its recipient-handling logic automatically,,1,"Adapter can't manufacture missing information — if the target interface's signature is genuinely too thin, the interface itself needs revisiting.",1
"A junior dev says: ""Why not skip the adapter entirely and just call stripeClient.charge() directly everywhere our code needs to take a payment?"" What's the concrete cost of that shortcut?",There's no real cost — calling stripeClient.charge() directly everywhere is equally maintainable,"Every call site across the codebase becomes directly coupled to Stripe's specific method names, parameter units (cents vs dollars), and object types — switching payment providers later, or supporting a second provider alongside Stripe, would require editing every one of those call sites instead of just swapping which adapter gets injected",This would only be a problem if the app had more than 100 call sites,"stripeClient.charge() cannot be called from outside StripeAdapter in Java, so this isn't actually possible",,2,Bypassing the adapter reintroduces exactly the tight coupling to a specific vendor's API that the adapter exists to eliminate.,1
A DataExporter interface expects byte[] export(). A legacy library gives you LegacyExporter.writeToStream(OutputStream out) (writes to a stream instead of returning bytes directly). How would an adapter bridge this without modifying LegacyExporter?,It's impossible to adapt a stream-based method into a return-value-based method in Java,DataExporter must be redesigned to also use OutputStream so no translation is needed,"LegacyExporterAdapter.export() can create an in-memory ByteArrayOutputStream, pass it into legacyExporter.writeToStream(stream), then call stream.toByteArray() and return that — translating a stream-writing style API into a return-value style API",The adapter should call legacyExporter.writeToStream(null) and return an empty array,,3,"Using an in-memory stream to capture the legacy method's output and convert it into the expected return type is a common, valid adapter technique.",1
"Every adapter you've seen so far — MediaAdapter, StripeAdapter, TurkeyAdapter — HOLDS the incompatible class as a field and delegates to it (composition). Suppose instead someone wrote StripeAdapter extends StripeClient implements PaymentGateway — inheriting from StripeClient directly instead of holding it as a field. In Java specifically, why does this second approach quickly run into trouble if StripeAdapter also needs to inherit from some other class for unrelated reasons?","Extending StripeClient is actually faster at runtime, so this is purely a performance tradeoff with no functional downside",Java forbids extending any class from a third-party library under all circumstances,Holding StripeClient as a field only works if StripeClient is marked final; otherwise extending it is required,"Java only allows a class to extend one other class at a time, so if StripeAdapter ever needed to extend something else too, inheriting from StripeClient would block that — holding StripeClient as a field instead avoids this limit entirely, no matter how many classes need bridging",,4,Composition sidesteps Java's single-inheritance limit — this is the practical reason nearly every real Java adapter wraps rather than extends.,1
"A ride-hailing app's MapProvider interface has Route getRoute(double startLat, double startLng, double endLat, double endLng). You switch from an in-house mapping service to Google Maps' SDK, which exposes GoogleDirectionsClient.getDirections(LatLng origin, LatLng destination) returning a GoogleRoute object with a different structure than your app's own Route class. What does the adapter need to handle on both ends of the call?","It needs to translate the incoming primitive coordinates into LatLng objects before calling the SDK, and translate the returned GoogleRoute back into your app's own Route type before returning — adapting both the request shape and the response shape",Only the outgoing call needs translation; return types never need adapting,Only the return type needs translation; parameters are always compatible automatically,No translation is needed as long as both classes are named similarly,,1,"A full round-trip adapter often has to translate both directions — what goes in, and what comes back — not just one side of the call.",1
"If Route and GoogleRoute happen to have completely different field names and structures (e.g. Route.legs vs GoogleRoute.steps), does that make this scenario impossible to adapt cleanly?","Yes — this would require modifying GoogleRoute's source code directly, which you can't do","No — the adapter's job is precisely to do this kind of structural translation; it just means the mapping logic inside the adapter (converting GoogleRoute fields into a new Route object) is more involved, not that it's impossible",Yes — Adapter pattern only works when both classes share identical field names,"No, but only if Route and GoogleRoute are converted to use the same package name",,2,Structural mismatches just mean more translation code inside the adapter — they don't disqualify the approach.,1
"A photo-editing app has ImageFilter interface with Image apply(Image input). A popular third-party filter library instead exposes static-style utility calls like SepiaUtil.convertToSepia(byte[] rawPixels, int width, int height) and returns byte[]. What additional responsibility does the adapter take on here, beyond simple delegation?","It must make Image extend byte[], which Java supports for arrays",None — it can call SepiaUtil.convertToSepia() directly with the Image object as-is,"It must extract raw pixel data (and width/height) out of the app's own Image object before calling the utility method, and reconstruct a new Image object from the returned byte[] afterward — real data marshaling in both directions",It must rewrite SepiaUtil to accept Image objects directly,,3,"When the underlying API works in a totally different data representation, the adapter's job expands to full marshaling, not just a renamed call.",1
"A music app supports playlists via IPlaylistSource.getTracks() returning List<Track>. You integrate a podcast platform's SDK, PodcastClient.fetchEpisodes(), returning List<Episode> (a totally different class with different fields — Episode has hostName and durationSeconds, Track has artistName and durationMs). Is this a legitimate use case for Adapter?","This requires the Observer pattern instead, since episodes need to notify tracks","This requires the Singleton pattern, since only one podcast client should exist",This is impossible without modifying either Episode or Track's source code,"Legitimate Adapter use case — the adapter's getTracks() implementation converts each Episode into a new Track object, mapping hostName to artistName and durationSeconds times 1000 to durationMs, so callers of IPlaylistSource never see Episode at all",,4,"Converting one domain object into another, field by field, inside the adapter's overridden method is a very common and valid adapter shape.",1
"A test wants to verify that TwilioAdapter.send(""hello"") actually calls twilioClient.sendSms(...) with the right arguments, without sending a real SMS. What does wrapping TwilioClient via composition (rather than static calls scattered everywhere) make easier here?","You can construct TwilioAdapter with a test double / fake TwilioClient injected via the constructor, and assert on what the fake recorded — the same testability benefit you already saw with ISubscriber test doubles in the Observer pattern","Testing is equally hard either way, since TwilioClient.sendSms() always sends a real SMS regardless of how it's called",You'd need to modify TwilioClient's source code to make it testable,"Adapter classes cannot be unit tested by definition, only integration tested",,1,Constructor-injected dependencies are swappable with fakes/mocks for testing — the same benefit seen throughout the course whenever composition is used over hardcoded references.,1
"A retail app's ITaxCalculator interface has double calculateTax(double amount, String stateCode). A government tax API SDK instead requires constructing a whole TaxRequest object with a dozen fields (most irrelevant to your use case) and returns a TaxResponse object. What's a reasonable adapter design here?",Every caller of ITaxCalculator should construct their own TaxRequest before calling calculateTax(),"GovTaxAdapter implements ITaxCalculator builds a TaxRequest, filling in the fields it actually has data for and using sensible defaults/placeholders for the rest, calls the gov API, and extracts just the tax amount from TaxResponse — the adapter absorbs the complexity of the unfamiliar API entirely",ITaxCalculator.calculateTax() should be changed to accept a full TaxRequest object so no translation work is needed,This scenario cannot be adapted since TaxRequest has more fields than calculateTax()'s parameters,,2,"The adapter absorbing an unfamiliar, heavyweight external API's complexity — so the rest of the app stays simple — is exactly what it's for.",1
"If two completely different tax APIs (say, a US gov API and a EU VAT API) both need to be adaptable to the same ITaxCalculator interface, how many adapter classes do you need, and does ITaxCalculator itself need to change to support the second one?",ITaxCalculator needs a new method added for every additional API being adapted,Only one adapter is allowed to exist per target interface at any time,"Two separate adapter classes (e.g. GovTaxAdapter, VatTaxAdapter), each implementing ITaxCalculator independently — the interface itself needs zero changes, since any number of adapters can implement the same target interface",One adapter class with an if-else branching on which API to call internally,,3,"Any number of independent adapters can implement the same target interface, each hiding a different underlying vendor, with zero changes to the interface or its other implementers.",1
"A finance app has ICurrencyConverter.convert(double amount, String fromCurrency, String toCurrency). An external exchange-rate API instead only provides ExchangeRateClient.getRate(String pair) returning a double rate for pairs formatted like ""USD_EUR"". What must the adapter do to bridge these?","ICurrencyConverter should be redesigned to accept a pre-formatted pair string like ""USD_EUR"" directly","The adapter should just return whatever getRate() returns unmodified, since convert() and getRate() mean the same thing",This cannot be adapted since getRate() doesn't take an amount parameter,"RateApiAdapter.convert(amount, from, to) constructs the pair string (e.g. from + ""_"" + to), calls exchangeRateClient.getRate(pair), and returns amount times rate — handling both the string-formatting translation and the actual multiplication that ICurrencyConverter's contract implies",,4,The adapter reconciles both a formatting mismatch (pair string construction) and a semantic gap (rate vs converted amount) in one method body.,1
"A smart-home app has ISmartDevice.turnOn()/turnOff(). You integrate three different vendors' bulbs — one SDK uses setPower(true/false), another uses activate()/deactivate(), a third uses on()/off(). After writing three separate adapters (VendorAAdapter, VendorBAdapter, VendorCAdapter), what does the rest of your smart-home app's code look like when controlling any bulb, regardless of vendor?","Identical — the rest of the app only ever calls device.turnOn()/device.turnOff() on the ISmartDevice interface, completely unaware of which vendor SDK or method names are underneath any given adapter instance",Each vendor's bulbs require entirely separate control code paths in the app,"The app still needs an if(vendor.equals(""A"")) check before calling any device method",The app must know which adapter class is in use to call the correct vendor-specific method name,,1,"This is the ultimate payoff of Adapter: the rest of the app is fully decoupled from vendor-specific method names, no matter how many vendors exist.",1
"Tie it together: across weather sensors, payment gateways, shipping vendors, tax APIs, and smart bulbs, every single adapter example above followed the identical shape — implements TargetInterface, holds the incompatible object via composition, translates data/calls inside the overridden method(s). What's the one-sentence summary of what Adapter actually is, as distinct from just ""wrapping a class""?",Adapter specifically requires the wrapped class and the target interface to have at least one identical method name,"Adapter is specifically about making an object usable through an interface it wasn't originally built to satisfy, by translating calls/data between the two shapes — not every class that ""wraps"" another object is doing this (e.g. Decorator wraps too, but to add behavior to an already-compatible interface, not to translate an incompatible one)","Adapter means any class that has a field referencing another object, regardless of interfaces involved","Adapter is only valid when integrating third-party SDKs, never for two classes within the same codebase",,2,The defining trait of Adapter is bridging an incompatible interface into a compatible one — the distinguishing detail from other wrapping patterns like Decorator.,3
