questionText,option1,option2,option3,option4,option5,correctOptions,correctOptionExplanation,points
"Real code:

// AvailableState
public void release(ISpot spot) {
    System.out.println(""cant release , is already available"");
}

If ParkingFacade.unPark(ticket) is (accidentally) called twice on the same ticket, trace exactly what happens on the second call.",The second call throws an IllegalStateException immediately since the spot is already available,The second call returns 0.0 automatically since the ticket was already used once,The second call throws a NullPointerException since exitTime was already set,"ticket.setExitTime() overwrites exitTime with a new, later timestamp, the pricing strategy recalculates and returns a (possibly nonzero) fee again, and spot.release() silently prints a message and does nothing — nothing in unPark() can tell any of this went wrong, so the customer gets charged twice for one parking session",,4,"Nothing in this code path throws on an invalid second release — the failure is entirely silent, which is exactly what makes it dangerous.",3
What's the simplest structural fix that would make the failure from the previous question visible instead of silent?,Add a System.exit(1) call inside release(),AvailableState.release() (and symmetrically OccupiedState.assign()) should throw an exception (e.g. IllegalStateException or a custom domain exception) instead of just printing — ParkingFacade.unPark() would then need to handle or propagate that failure instead of assuming release always succeeds,Make Ticket immutable so exitTime can never be set twice — this alone fully fixes the underlying spot-release problem too,Nothing needs to change; printing to console is sufficient error handling here,,2,Throwing instead of printing turns a silent bug into a caught failure the caller must handle — immutability on Ticket alone wouldn't stop the spot's own no-op.,2
"Real code:

public List<Ticket> getAllTicketHistory() {
    // proxy pattern situation if this method is slow
    return allTickets;
}

Setting the performance comment aside for a moment — what's a plain encapsulation problem with this method as written?","It returns the actual internal list by reference — any caller can call .add(), .remove(), or .clear() on the returned list and directly corrupt TicketManager's internal history, with no way for TicketManager to prevent or even notice it",It has no encapsulation problem at all — returning a List is always safe in Java,The only problem is that List is declared as an interface rather than a concrete ArrayList,It exposes a security vulnerability because Ticket contains payment information,,1,Returning the live reference means the caller effectively gets write access to private internal state through a getter that looks read-only.,1
What's the standard fix for the mutable-list leak found in the previous question?,Make the method synchronized,Change the field's type from List<Ticket> to Ticket[],"Return Collections.unmodifiableList(allTickets) (or a defensive copy) instead of the raw field, so callers can read but never mutate the internal state",There is no fix — Java lists are always mutable once created,,3,Wrapping the returned list (or copying it) is the standard way to expose read access without handing out write access to internal state.,1
"The code comment on getAllTicketHistory() says // proxy pattern situation if this method is slow. Suppose ticket history eventually has to load from a slow database instead of an in-memory list, and you introduce a TicketHistoryProxy implements ITicketManager that wraps the real TicketManager and caches the result of the first call. Is this Proxy or Decorator?",Decorator — it wraps an object implementing the same interface and adds behavior around the wrapped call,"Neither — this would have to be Adapter, since TicketManager's own interface would need to change first",It can only be Proxy if the caching also involves a remote network call somewhere,"Proxy — even though it has the exact same wrap-and-implement-same-interface shape as Decorator, the INTENT here is controlling/optimizing access to the real object (lazy-load, cache an expensive call) rather than adding new user-facing functionality on top of it; Decorator and Proxy are structurally identical, distinguished only by intent",,4,"Proxy and Decorator share identical structure — wrap plus implement the same interface — and are told apart only by why the wrapper exists, not by what it looks like in code.",3
"Given that Proxy and Decorator share an identical structural shape, what's the actual test for which name applies when you design a wrapper class like this?",Ask whether the wrapped object is an interface or an abstract class,"Ask whether the wrapper ADDS new behavior/responsibility the wrapped object didn't have before (Decorator, e.g. FeeDecorator adding a fee) versus CONTROLS or optimizes access to the wrapped object without changing what it conceptually does — caching, lazy init, access checks (Proxy)",Ask how many methods the wrapper class overrides,Ask whether the wrapper is constructed inside a static initializer block,,2,The distinguishing question is always about intent — adding new capability versus guarding/optimizing access to an existing one.,2
"If TicketHistoryProxy only hits the real (slow) TicketManager on the FIRST call, then returns a cached copy on every later call within the same run, what has to be true about ticket history for this caching to stay safe (not return stale data)?",The cache must be invalidated (or the whole caching approach reconsidered) whenever new tickets are saved after the cache was populated — otherwise getAllTicketHistory() keeps returning an increasingly outdated snapshot even as new vehicles park; a naive cache-forever Proxy is only safe if all reads happen after all writes are done,Nothing needs to be true — caching is always safe here regardless of how the underlying data changes,It only matters if TicketManager itself is implemented as a Singleton,It's safe as long as Ticket objects themselves are immutable,,1,A cache that never invalidates is only correct if nothing new is ever written after it's first populated — which isn't true for an actively running parking lot.,2
"Real code: List<Ticket> allTickets = new ArrayList<>(); inside TicketManager has no access modifier at all (package-private/default visibility), not private. What could another class in the SAME package (model.ticket) do that private would have prevented?",Nothing different — package-private and private behave identically in Java,It would cause a NullPointerException at runtime as soon as another class in the package is loaded,It only affects whether the field shows up in generated Javadoc,"Any other class placed in the model.ticket package could directly read AND reassign allTickets (e.g. someManager.allTickets = null;) without going through any method TicketManager provides, bypassing every guarantee its own methods try to enforce",,4,Package-private visibility opens the field to every class sharing the package — not just TicketManager's own methods.,1
"Real code:

strategies.put(SpotSize.COMPACT, new HourlyBikePricingStrategy());
strategies.put(SpotSize.LARGE, new HourlyCarPricingStrategy());
strategies.put(SpotSize.HEAVY, new HourlyCarPricingStrategy());
...
public IPricingStrategy getPricingStrategy(IVehicle vehicle) {
    return strategies.get(vehicle.getSize());
}

Pricing is looked up by SpotSize, not by the vehicle's own type — today a clean 1:1 mapping. What future vehicle type would break this design?","No future vehicle type could ever break this, since SpotSize only has 3 values",A vehicle that returns SpotSize.COMPACT would break compilation entirely,This design only fails if two vehicles have the exact same SpotSize AND identical pricing needs,"A LuxuryCar that also returns SpotSize.LARGE (fits the same spot as a regular FourWheeler) but needs its own different pricing strategy — since pricing is keyed by SpotSize, it would silently get the same HourlyCarPricingStrategy as an ordinary FourWheeler, with no way to tell them apart",,4,"Keying pricing off spot size instead of vehicle identity works only as long as ""one spot size = one pricing rule"" holds, and that assumption is fragile.",2
What's the structural fix for the SpotSize-vs-pricing coupling found in the previous question?,Merge SpotSize and vehicle type into a single enum listing every possible combination upfront,"Key PricingStrategyFactory's map by vehicle TYPE instead of by SpotSize (e.g. a Map<Class<? extends IVehicle>, IPricingStrategy>, or a distinct type identifier on IVehicle) so pricing is decided by what the vehicle actually IS, not what size spot it happens to fit into",There is no fix — pricing must always be tied to spot size in a parking lot domain,Delete PricingStrategyFactory entirely and hardcode fees directly inside Ticket,,2,"Pricing is fundamentally a vehicle-tier decision, so the lookup key should be the vehicle's own type, not the size of spot it happens to occupy.",2
"Real code: Ticket stores vehicle, spot, entryTime, exitTime — no unique ticket ID field. IVehicle exposes only getSize() — no license plate/VIN. In a real gate-in/gate-out flow, what operation becomes impossible with the current model?","A customer who has lost their physical ticket can be helped at the exit gate as long as they remember roughly when they parked, since exitTime alone is enough to identify their ticket","A customer who has lost their physical ticket cannot be helped at the exit gate — there's no ticket ID to scan or type in, and no plate number to search by; the system only works if the exact same in-memory Ticket object reference is handed back, which isn't how a real physical or QR ticket system works","This only matters for TwoWheeler, not FourWheeler","It only prevents printing a receipt, nothing about actual lookup",,2,"Without any ID or vehicle-identifying field, the only way to reference a ticket again is holding onto the original object reference — unrealistic for a physical ticket workflow.",2
"Beyond lost-ticket lookup, what does the lack of a vehicle plate/VIN field prevent even during a completely normal (non-lost-ticket) flow?",Nothing — FourWheeler already uniquely identifies a specific car via Java's default equals(),It only affects TwoWheeler pricing calculations,"Distinguishing two different physical cars that are both FourWheeler instances — e.g. detecting that the same car is already parked and shouldn't be allowed to park again, or producing a receipt that identifies which specific vehicle was billed",It prevents SpotFinder from being able to find any spot at all,,3,"Two FourWheeler objects are indistinguishable to the system today — there's no field that ties either one to a real, specific vehicle.",1
"Looking back at the whole system — Facade (ParkingFacade), Factory (SpotFactory/PricingStrategyFactory), State (AvailableState/OccupiedState), Strategy (IPricingStrategy) — which pattern decides WHAT gets built, which decides HOW an object's OWN behavior changes at runtime, and which decides WHICH interchangeable algorithm runs?",All four patterns solve the exact same problem and are interchangeable in this codebase,State decides what gets built; Factory decides which algorithm runs,Strategy and State are really the same pattern under two different names,"Factory decides what gets built; State decides how an object's own behavior changes at runtime (a spot switching between Available/Occupied logic); Strategy decides which interchangeable algorithm runs (which fee formula applies) — Facade doesn't decide any of these, it just hides the coordination of all three from the caller",,4,"Each pattern answers a genuinely different question — construction, internal behavior switching, and algorithm selection are three separate concerns being solved here.",2
"If you removed ParkingFacade entirely and had Main.java call SpotFinder, TicketManager, and PricingStrategyFactory directly (the same calls shown inside ParkingFacade's own constructor and methods today), would the underlying Factory/State/Strategy patterns still work correctly?",No — SpotFinder would stop working without ParkingFacade wrapping it,Yes — Facade is purely an organizational convenience sitting on top; the other three patterns operate independently of whether a Facade wraps them or not,No — State transitions require ParkingFacade specifically to trigger them,"Yes, but only if PricingStrategyFactory is also deleted at the same time",,2,"Facade adds no behavior of its own — it only forwards to the real collaborators, so removing it doesn't change how those collaborators work.",1
"Quick gut-check: Main.java calls facade.parkVehicle(car) then later facade.unPark(carTicket). Inside unPark(), which single call is actually responsible for making the spot available again for the next vehicle?",ticket.getSpot().release(),ticket.setExitTime(...),strategy.calculateFee(ticket),pricingStrategyFactory.getPricingStrategy(...),,1,Everything else in unPark() is about computing and recording the fee — only getSpot().release() changes the spot's own state back to Available.,1
