questionText,option1,option2,option3,option4,option5,correctOptions,correctOptionExplanation,points
"An Employee class calculates salary, generates a PDF payslip, and saves records to the database. How many reasons to change does this class have?","Two, because PDF generation and saving are the same concern","Three separate reasons: salary rules, payslip formatting, and persistence/storage logic","Zero, since methods don't count as reasons to change","One, since it's all about the employee",,2,"Salary calculation, PDF formatting, and database persistence are three independent concerns that can each change for unrelated reasons.",1
What's the SRP-compliant refactor for the Employee example?,Rename the class to EmployeeManager,Combine it with a Department class,Turn all methods into static utility methods,"Split into SalaryCalculator, PayslipGenerator, and EmployeeRepository classes",,4,"Each extracted class now has a single, focused responsibility and its own independent reason to change.",1
"After the Employee refactor, if the PDF payslip layout needs to change, which class is affected?",Only SalaryCalculator,All three classes must change,Only PayslipGenerator,Only EmployeeRepository,,3,"Layout/formatting concerns are isolated to PayslipGenerator, so salary logic and persistence remain untouched.",1
What refactoring technique is commonly used to fix an SRP violation?,Rename Variable,Inline Method,Extract Constant,"Extract Class — pulling unrelated behavior out into a new, focused class",,4,Extract Class is the standard refactoring for splitting a class with multiple responsibilities into several single-responsibility classes.,1
"Under Robert C. Martin's refined definition, what does 'a reason to change' really correspond to?",A distinct actor/stakeholder who could request that specific kind of change,The number of public methods in the class,The number of lines of code in the class,The number of fields in the class,,1,Uncle Bob's later clarification ties 'reason to change' to distinct actors/stakeholders — each responsibility should map to one stakeholder who could request changes to it.,1
"Using the actor-based definition, does an Employee class handling salary rules (HR's concern) and tax reporting (Finance's concern) violate SRP even if merged into 'employee logic'?","Yes, because HR and Finance are different actors who could independently request changes","No, since tax reporting is not really a responsibility",Only if the class also handles UI rendering,"No, because it's all about one employee entity",,1,"Different stakeholders (actors) needing independent changes to the same class is the core signal of an SRP violation, even if the domain 'feels' related.",1
Does having multiple methods in a class automatically violate SRP?,"No, only if those methods serve unrelated responsibilities or different actors","Yes, but only in abstract classes","No, SRP only cares about field count","Yes, always, no matter what the methods do",,1,"Multiple methods are fine as long as they all support one cohesive responsibility; the violation is about unrelated concerns, not method count.",1
How does SRP make debugging easier?,It automatically prevents all bugs from occurring,It guarantees the bug is always in the constructor,It removes the need for a debugger,"A bug in one responsibility is isolated to a smaller, focused class instead of being tangled with unrelated logic",,4,"Because SRP-compliant classes bundle only related logic, tracing a bug to its source is faster since the search space per class is smaller and more focused.",1
What's the relationship between SRP and the Interface Segregation Principle (ISP)?,ISP is about classes; SRP is about interfaces,There is no meaningful relationship at all,"Both aim for focus and cohesion — SRP applies to classes having one reason to change, ISP applies to interfaces having small, focused contracts",They are the exact same principle applied twice,,3,"SRP and ISP are closely related cousins in SOLID: both push toward smaller, more focused units, one for classes and one for interfaces.",1
"From the course notes, what is stated as the overall aim behind applying SOLID principles like SRP?",To make all classes abstract,To keep code readable and maintainable so people need to touch as little of the codebase as possible when making changes,To maximize the number of classes in a project,To remove the need for any documentation,,2,"The class notes describe the goal of SOLID as readable, maintainable code where changes require touching as little existing code as possible.",1
"From the course notes, what's the difference between 'tightly coupled' and 'loosely coupled' (decoupled) systems?","They mean the same thing, just different wording",Loosely coupled code cannot use inheritance at all,Tightly coupled code has parts that depend heavily on each other's internals; loosely coupled code keeps parts independent so changes don't ripple across the system,Tightly coupled always refers to interfaces; loosely coupled always refers to abstract classes,,3,Tight coupling means changes in one part force changes elsewhere; loose coupling (decoupling) isolates parts so they can change independently — a direct byproduct of good SRP design.,1
Why does violating SRP tend to increase regression risk when making a change?,Regression risk is unrelated to SRP,Because SRP violations always cause compile errors,Because classes with one responsibility always have more bugs,"Because unrelated behaviors are bundled together, a change meant for one responsibility can accidentally break another, unrelated one in the same class",,4,"When multiple unrelated responsibilities share a class, editing code for one concern risks unintentionally affecting the other, increasing the chance of regressions.",1
"Which of these three method groups combined in a single class would most clearly violate SRP: parsing a file, validating the parsed data, and sending an email notification?","No, since all three relate to 'processing' one file",Only if the class also has a main method,"Yes — these are three distinct responsibilities (I/O parsing, business validation, notification) with different reasons to change","No, because email sending is just a side effect, not a responsibility",,3,"Parsing, validation, and notification are independently changeable concerns typically owned by different parts of a system, making this a textbook SRP violation.",1
What's a key practical benefit of SRP for onboarding new developers to a codebase?,It guarantees new developers write zero bugs,New developers never need to read any code,"Smaller, focused classes are easier and faster to understand than large classes handling many unrelated things",It removes the need for code reviews,,3,"Focused, single-purpose classes are quicker to learn and reason about than sprawling classes juggling many responsibilities.",1
How does SRP typically reduce merge conflicts in a team using version control?,"Because different responsibilities live in separate classes/files, developers working on different concerns rarely touch the same lines of code",It automatically resolves all merge conflicts for you,It prevents more than one developer from ever touching the repository,Merge conflicts are unrelated to class design,,1,Splitting responsibilities into separate classes/files means concurrent work on different concerns is far less likely to collide in the same file.,1
Does SRP inherently require the use of interfaces to be followed correctly?,"Yes, but only abstract classes count","No, SRP is about separating responsibilities into focused classes; interfaces aren't required, though they can help elsewhere (like OCP/DIP)","No, SRP can only be applied to static classes","Yes, every SRP-compliant class must implement an interface",,2,"SRP is satisfied by splitting responsibilities into separate, focused classes — plain classes without interfaces can still be fully SRP-compliant.",1
What common misconception about SRP is important to avoid?,That SRP simply means 'make classes small' rather than 'give each class one reason to change',That SRP was proposed by Robert C. Martin,That SRP applies to classes,That SRP is part of SOLID,,1,"Class size is a side effect, not the actual definition; SRP is fundamentally about isolating distinct reasons to change, regardless of how many lines that takes.",1
"If a class currently has one responsibility but requirements later grow it into handling three unrelated concerns, what should you do?",Refactor by extracting the newly added unrelated concerns into their own classes to restore SRP compliance,Leave it as is since it already compiles and runs,Rename the class to something vaguer so it 'covers' all three concerns,Make all its methods private to hide the problem,,1,"SRP isn't a one-time check; as responsibilities creep in over time, extracting them back into focused classes keeps the design compliant.",1
Which of the following best distinguishes SRP from the Open/Closed Principle?,They are exactly the same principle,OCP only applies to database code,"SRP is about how many reasons a class has to change; OCP is about extending behavior without modifying existing, tested code",SRP is about interfaces; OCP is about classes,,3,SRP concerns responsibility separation within a class; OCP concerns how new behavior is added without editing stable existing code — related but distinct SOLID principles.,1
"In an SRP-compliant DBQueryManager/DBQueryRunner split, what should DBQueryRunner NOT need to know about?",How to execute a query against a connection,How to receive an already-built query to run,How to construct or build the actual SQL query strings,How to return query results,,3,"Query construction is DBQueryManager's job; DBQueryRunner should only need a ready-made query to execute, keeping its single responsibility intact.",1
"Why might excessive, premature splitting of classes under the banner of SRP become a problem?",SRP has no possible downsides ever,It always improves performance with no trade-offs,It removes the need for any interfaces,Over-fragmenting responsibilities that don't actually have independent reasons to change can add unnecessary complexity and indirection,,4,SRP should reflect genuinely distinct reasons to change; splitting classes that don't have separate change drivers just adds needless complexity.,1
"A UserController handles HTTP request parsing, business validation, and direct SQL queries all in one class. What's the SRP-based critique?",It's fine since 'User' ties them together conceptually,"It bundles three distinct concerns (web layer, business rules, data access) that each have independent reasons to change","It only violates encapsulation, not SRP",It violates the Liskov Substitution Principle instead,,2,"Request parsing, business logic, and data access are classic layers that should be separated since each changes for different reasons (API contract changes, business rule changes, schema changes).",1
What's the SRP-friendly fix for the UserController example?,"Separate into a Controller (HTTP layer), a Service (business logic), and a Repository (data access)",Convert all methods to static,Add more parameters to the existing methods,Merge it with the database configuration class,,1,"Layering into Controller/Service/Repository gives each layer one responsibility and one reason to change, a very common SRP-driven architecture.",1
How does SRP help reduce the 'blast radius' of a code change?,It has no effect on the blast radius of changes,"Because each class has a narrow, well-defined responsibility, a change is far less likely to have unintended effects on unrelated behavior",It guarantees changes never need testing,It only affects private methods,,2,"Narrow, focused responsibilities mean edits stay contained to the class actually responsible for that concern, limiting the scope of potential side effects.",1
Which statement is true about testing SRP-compliant vs. SRP-violating classes?,"Only interfaces can be unit tested, never classes",SRP-violating classes are always easier to test,Testing difficulty is unrelated to SRP,"SRP-compliant classes are generally easier to unit test in isolation since they have fewer, more focused dependencies",,4,"A class with one responsibility typically has fewer entangled dependencies, making it simpler to set up and test in isolation.",1
"Can SRP be applied beyond individual classes, e.g., to modules or microservices?","Yes, but only within a single file","No, SRP is strictly limited to individual classes only","Yes, the 'single reason to change' idea scales to functions, classes, modules, and even service boundaries","No, SRP only applies to interfaces",,3,"The underlying idea, isolating distinct reasons to change, applies at many levels of granularity, including modules and services in a larger system.",1
What long-term risk does a codebase face if SRP is consistently ignored?,"Fewer classes need to be written overall, which is always good",The codebase automatically becomes faster to run,"Classes accumulate unrelated responsibilities over time, becoming large, fragile, and increasingly risky to modify",Unit tests become unnecessary,,3,"Ignoring SRP over time tends to produce sprawling God classes that are hard to understand, test, and safely change — a major long-term maintainability risk.",1
Which best explains why SRP reduces the need for extensive regression testing after a change?,Regression testing needs are unrelated to SRP,Because SRP eliminates the need for testing altogether,Because SRP automatically writes regression tests for you,"Because a focused class's change only affects its own well-defined responsibility, other parts of the system relying on unrelated responsibilities remain unaffected",,4,"Isolating responsibilities means a targeted change is less likely to have unintended ripple effects elsewhere, reducing how much unrelated functionality needs re-verification.",1
"From the course notes, decoupling was described using two connected circles labeled 'code 1' and 'code 2' that were tightly coupled. What does breaking that tight coupling typically require?",Making both pieces of code static,Separating unrelated responsibilities into distinct classes/modules so each can change independently,Deleting one of the two pieces of code entirely,Merging code 1 and code 2 into a single larger class,,2,"Decoupling tightly bound code usually means extracting distinct responsibilities into separate units, which is exactly what SRP encourages.",1
"If a single class's method count keeps growing every sprint to handle new unrelated features, what SOLID principle is most directly being violated?",Liskov Substitution Principle only,Single Responsibility Principle,"None, this is expected and healthy growth",Dependency Injection exclusively,,2,"A class continually absorbing new unrelated features is the classic pattern of SRP violation, evolving toward a God class.",1
How does SRP support safer parallel feature development across a team?,It prevents more than one feature from being developed per month,"Because responsibilities live in separate classes, two developers can add unrelated features without editing the same file or class",It has no impact on parallel development,It requires all developers to work on the same file simultaneously,,2,"Isolated responsibilities in separate classes mean concurrent feature work is less likely to require simultaneous edits to the same code, easing parallel development.",1
What is the primary conceptual test to check if a class follows SRP?,Ask: 'is this class public?',Ask: 'does this class have more than 3 methods?',Ask: 'does this class implement an interface?',Ask: 'does this class have more than one reason/stakeholder that could require it to change?',,4,"The core SRP test is about distinct reasons/actors for change, not surface metrics like method count or visibility.",1
Which best describes the overall real-world benefit of consistently applying SRP across a codebase?,Guaranteed zero bugs in production forever,Elimination of the need for any documentation or comments,"Safer, faster changes over time — each class has an isolated, well-understood purpose, minimizing regression risk and easing collaboration and testing",Automatic performance improvements in every scenario,,3,"SRP's real payoff is long-term maintainability: isolated responsibilities make the codebase easier to change safely, test, and collaborate on as it grows.",1
"A Logger class both formats log messages and writes them to multiple destinations (file, console, network). Does this violate SRP?",Only if the Logger class has private fields,"Yes, formatting logic and destination/output-writing logic are separate concerns that can each change independently","No, because both relate to 'logging'","No, because Logger is a utility class, and utilities are exempt from SRP",,2,"Message formatting and output-destination handling are independently changeable concerns (e.g., adding a new destination shouldn't require touching formatting logic), so bundling them violates SRP.",1
What's the SRP-compliant fix for the Logger example?,Add a giant switch statement inside Logger for every destination,Make Logger a static class with no other changes,Combine Logger with the class that triggered the log event,Separate into a LogFormatter (formats messages) and one or more LogWriter/output classes (handle where messages go),,4,"Splitting formatting from output-destination handling isolates each responsibility, letting you add new destinations without touching formatting logic and vice versa.",1
