questionText,option1,option2,option3,option4,option5,correctOptions,correctOptionExplanation,points
"channel.subscribe(mainak) is called where mainak is declared as ISubscriber mainak = new EmailSubscriber(...). Why is the variable declared as ISubscriber mainak rather than EmailSubscriber mainak, given both compile fine for the subscribe() call?","Declaring against the interface keeps the client code (Main) decoupled from the concrete subscriber type, matching how YouTubeChannel itself only depends on ISubscriber — useful if mainak's type needs to change later or is chosen dynamically",EmailSubscriber mainak would actually fail to compile since subscribe() only accepts ISubscriber,It's required because ISubscriber is declared as a sealed interface,There is no real difference — it's purely a stylistic preference with zero design implication,,1,"channel.subscribe(ISubscriber subscriber) would happily accept an EmailSubscriber-typed variable too (via polymorphism); declaring the variable itself as ISubscriber is a program-to-the-interface habit, not a compiler requirement here.",2
"A GUI button in a desktop app lets multiple listeners register via button.addClickListener(listener), and clicking the button notifies every registered listener — structurally identical to channel.subscribe()/uploadVideo(). What role does the Button play in Observer-pattern terms, and what role does each listener play?",Button and each listener are both Subjects communicating peer-to-peer,Button is the Subject (like YouTubeChannel); each listener is an Observer/Subscriber (like ISubscriber implementers),Button is the Observer; each listener is a Subject,"This isn't Observer at all — it's a form of the Adapter pattern since click events get ""adapted"" into listener calls",,2,"Any ""register interested parties, then broadcast an event to all of them"" shape is Observer, regardless of domain — GUI listener registration is one of the most common real-world instances of it.",1
"In the real code, YouTubeChannel.uploadVideo() does its own upload logic first (""uploading video to X""), then explicitly calls notifySubscribers(...) as its last line, with a comment ""//must notify"" above it. What would happen, functionally, if that notifySubscribers(...) call were accidentally deleted?",subscribers list would automatically empty itself since it's never read,EmailSubscriber and SMSSubscriber would throw exceptions on the next uploadVideo() call,"The video ""uploads"" (its own println runs) but no subscriber ever hears about it — subscribe()/unsubscribe() still work, but the notify half of the contract silently stops firing","The program would fail to compile, since ISubject requires notifySubscribers() to be called inside every public method",,3,"Nothing enforces that a Subject actually calls notify — ISubject only requires subscribe/unsubscribe to exist. Forgetting the notify call is a pure logic bug, not something the type system catches, which is worth flagging as a real footgun.",1
"Compare the real EmailSubscriber/SMSSubscriber (which extend User and override notifyUser(), calling super.notifyUser() in the middle) to a hypothetical version where EmailSubscriber instead HELD a User field (composition) and delegated to it manually. What's the main tradeoff of the inheritance version actually used in the course code?",The inheritance version is strictly worse in every case and should never be used here,There is no tradeoff — inheritance and composition behave identically in this exact case,The composition version wouldn't compile since ISubscriber requires extending a concrete class,"Inheritance gives free reuse of User's notifyUser() body via super, but tightly couples EmailSubscriber to User's implementation — composition would let EmailSubscriber swap or avoid that implementation entirely, at the cost of writing the delegation manually",,4,"This mirrors the classic composition-over-inheritance discussion from earlier in the course (e.g. duck examples) — the real code chose inheritance for convenience/reuse, which is a legitimate but not free choice.",3
"If ISubject's method were changed from subscribe(ISubscriber subscriber) to subscribe(String subscriberType, String contactInfo) — having YouTubeChannel internally construct the right EmailSubscriber or SMSSubscriber based on the string — what design problem would this reintroduce?",YouTubeChannel would need an if-else (or switch) branching on subscriberType to decide which concrete class to instantiate — the exact type-checking YouTubeChannel currently avoids entirely by accepting a ready-made ISubscriber,"This would make YouTubeChannel violate the Single Responsibility Principle only, with no coupling issue",Nothing changes — this would be functionally and structurally identical to the current design,It would only be a problem if there were more than 10 subscriber types,,1,"This reframes the ""bad code"" alternative you already discussed conceptually: pushing object-creation responsibility (and the type-branching that comes with it) into the Subject recreates the if-else explosion Observer avoids.",3
"A chat room Subject broadcasts every incoming message to all connected ChatParticipant observers, structured just like uploadVideo() → notifySubscribers(). If a participant disconnects but the app forgets to call unsubscribe() on their ChatParticipant object, what concrete problem results, tracing through the real subscribe/unsubscribe mechanics?",The next uploadVideo()-style broadcast call throws a NullPointerException and halts,"The stale ChatParticipant reference stays in the subscribers list and keeps getting notifyUser() calls forever (a dangling-reference / memory-leak-style bug), since nothing but an explicit unsubscribe() call removes it",The JVM automatically detects the disconnected socket and removes the observer from the list,ISubject silently ignores disconnected observers based on a built-in heartbeat check,,2,"Observer's list only shrinks via explicit unsubscribe() calls — there's no automatic cleanup. Forgetting to unsubscribe on disconnect/teardown is a very real, very common bug class in Observer-based systems.",2
"In the real ISubject interface:

public interface ISubject {
    void subscribe(ISubscriber subscriber);
    void unsubscribe(ISubscriber subscriber);
}

notice there's no notify(...) method declared here at all — notifySubscribers() only exists inside YouTubeChannel as a private helper. What does this tell you about what ISubject actually guarantees to any class that implements it?",This is a mistake in the course code — ISubject should declare notify() as well,"ISubject implicitly requires every implementer to call notify() inside every public method, enforced at compile time",ISubject only guarantees that implementers can register/deregister observers — it says nothing about when or how notification happens; that's entirely up to each Subject's own event methods (like uploadVideo()),"Without a notify() method in the interface, subscribers can never actually be notified",,3,"The interface only standardizes the subscription mechanics; the decision of which domain events (uploadVideo, cancelOrder, priceChange, etc.) trigger notification is left to each concrete Subject — that's intentional, not an oversight.",2
"A news agency AP-style Subject broadcasts breaking-news events to registered NewsOutlet observers (TV station, radio station, website). If NewsOutlet were an abstract class instead of an interface, with a concrete default notifyUser() that just prints the message, what would TVStation still be forced to do to add its own ""breaking news banner"" behavior on top?",Nothing extra; abstract classes automatically merge subclass and parent behavior without an override,"Abstract classes cannot have concrete methods, so this scenario is impossible in Java",Declare a second method notifyUserTV() since notifyUser() can't be overridden once it has a body,"Override notifyUser(), and — if it wants the default printing behavior too — explicitly call super.notifyUser() from inside its override, exactly like EmailSubscriber does with User",,4,"An abstract class can mix abstract and concrete methods freely; a concrete method with a body still follows normal override + optional super-call rules, same as User.notifyUser() here.",2
Suppose two teams independently subscribe the exact same EmailSubscriber object instance to a YouTubeChannel by calling channel.subscribe(sameInstance) twice (no check for duplicates in the real subscribe() code). What happens on the next uploadVideo() call?,"That subscriber's notifyUser() gets called twice for the same event, since the ArrayList now holds the same reference in two separate slots and the for-each loop visits both","The second subscribe() call is a silent no-op, since List prevents duplicate references by default",Only the last subscribe() call's registration counts; the first is overwritten in place,The second subscribe() call throws an IllegalStateException,,1,"YouTubeChannel.subscribe() just calls subscribers.add(subscriber) with no duplicate check — ArrayList happily stores the same reference multiple times, so notifyUser() really does fire twice. Worth flagging as a real gap in the minimal implementation.",1
"In User.java, notifyUser(String message) is a public instance method with a body (not abstract), yet EmailSubscriber and SMSSubscriber both still choose to override it rather than reuse it directly. If a third subscriber type, WhatsAppSubscriber extends User, is created but does NOT override notifyUser() at all, what happens when it's notified?","It fails to compile, since ISubscriber requires every implementer to explicitly override notifyUser()","It uses User's own notifyUser() implementation as-is, printing ""notification "" + message — perfectly valid, since overriding is optional, not required",It throws an AbstractMethodError at runtime since User.notifyUser() is meant to be a placeholder,"It silently does nothing, since only overridden methods actually execute",,2,Overriding is opt-in. A subclass that doesn't override an inherited concrete method just uses the parent's implementation unchanged — there's nothing broken about that.,1
"A ride-hailing Driver (Subject) notifies subscribed RiderApp instances whenever the driver's location updates, using the same subscribe/notify shape as YouTubeChannel. If this happens 10 times per second per driver, what specific cost does the current synchronous for-each notify loop (like notifySubscribers()) impose that YouTubeChannel's once-per-upload use case doesn't really surface?",There's no additional cost — loop iteration cost is O(1) regardless of call frequency,ISubscriber would need to be converted into an abstract class to handle high-frequency updates,"Each notify() call blocks until every subscriber's notifyUser() returns, so a slow subscriber (e.g. one doing network I/O) delays notification of everyone after it in the list, and this cost compounds at high frequency",The list would need to become a Set to avoid duplicate notifications automatically,,3,"The synchronous, sequential nature of the real for-each loop is fine for occasional events like a video upload, but at high frequency the cost of slow subscribers blocking the whole notify cycle becomes a real, visible bottleneck — a legitimate scaling consideration, distinct from any multithreading implementation detail.",2
"Given YouTubeChannel's constructor:

public YouTubeChannel(String channel) {
    this.channel = channel;
    subscribers = new ArrayList<>();
}

why is subscribers initialized inside the constructor rather than at the field declaration (private List<ISubscriber> subscribers = new ArrayList<>();), and does it matter functionally here?",Field initialization would fail to compile because ArrayList requires a constructor argument,Constructor initialization is required specifically because ISubject declares subscribers as abstract,"It matters a lot — initializing in the constructor makes subscribers shared across all YouTubeChannel instances, unlike field initialization","Functionally it doesn't matter here — both approaches produce a freshly initialized empty list before the constructor body finishes running for each YouTubeChannel object; it's a stylistic choice, not a correctness issue",,4,Both field initializers and constructor-body assignment run once per object before the constructor finishes (field initializers actually run first) — there's no sharing-across-instances risk either way since this isn't static.,1
"A logging framework has Logger (Subject) notifying registered LogAppender observers (ConsoleAppender, FileAppender, DatabaseAppender) on every log event — the same subscribe/notify shape as class-21. If DatabaseAppender's notifyUser()-equivalent method needs to know the log's severity level (INFO/ERROR/etc.), but the shared interface method signature is only append(String message), what's the real constraint being hit, and how would you actually fix it?","The interface method signature limits what data observers receive — fix it by widening the shared method's signature (e.g. append(String level, String message) or passing a small LogEvent object) so every observer, not just DatabaseAppender, gets the extra context",DatabaseAppender should just embed the severity level inside the message string using string parsing on the receiving end,There's no fix possible — DatabaseAppender would need to abandon the Observer pattern entirely and poll Logger directly instead,This is solved automatically by making Logger extend Thread so severity is passed via thread-local storage,,1,"This is the same signature-carries-everything constraint as the earlier ""which channel did this come from"" question — Observer notifications can only carry what the shared method signature carries, so real fixes touch the interface, not the individual observer.",3
"In the real class-21 code, User implements ISubscriber and both EmailSubscriber and SMSSubscriber extend User. If ISubscriber instead had TWO methods — notifyUser(String message) and getContactInfo() — what would concretely change about how much EmailSubscriber and SMSSubscriber are each forced to implement, compared to today's single-method interface?",It would force ISubscriber to become an abstract class instead of an interface,"Each subclass (or User itself) would now need to implement getContactInfo() too, since implementing an interface means providing bodies for every one of its abstract methods, not just the ones a given class cares about",Only EmailSubscriber would need getContactInfo(); SMSSubscriber would be exempt since phoneNumber already exists,Nothing changes — Java interfaces only require overriding whichever methods a class chooses to use,,2,Every abstract method in an interface is mandatory for any implementing class (directly or via an inherited implementation) — this is also a natural segue to why ISP matters: a bloated ISubscriber forces every implementer to carry methods it may not need.,2
